index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
6610,6611,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณหน้าอาคารศรีไทยคอนโดทาวน์ (ซอยประชาอุทิศ 33),33,264,354,404,758,1049,Zone06,0
6611,6612,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณหน้าอาคารศรีไทยคอนโดทาวน์ (ซอยประชาอุทิศ 33),34,324,378,467,845,1049,Zone06,0
6612,6613,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณหน้าอาคารศรีไทยคอนโดทาวน์ (ซอยประชาอุทิศ 33),35,249,341,404,745,1049,Zone06,0
6613,6614,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณหน้าอาคารศรีไทยคอนโดทาวน์ (ซอยประชาอุทิศ 33),36,347,339,467,806,1049,Zone06,0
6614,6615,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณหน้าอาคารศรีไทยคอนโดทาวน์ (ซอยประชาอุทิศ 33),37,312,351,459,810,1049,Zone06,0
6615,6616,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณหน้าอาคารศรีไทยคอนโดทาวน์ (ซอยประชาอุทิศ 33),38,223,304,389,693,1049,Zone06,0
6616,6617,บางมด,เขตทุ่งครุ,104901,เต็นท์ปากทางเข้าหมู่บ้านสุขสวัสดิ์สวนธน (ซอยประชาอุทิศ 33),39,248,335,401,736,1049,Zone06,0
6617,6618,บางมด,เขตทุ่งครุ,104901,เต็นท์ปากทางเข้าหมู่บ้านสุขสวัสดิ์สวนธน (ซอยประชาอุทิศ 33),40,276,321,406,727,1049,Zone06,0
6618,6619,บางมด,เขตทุ่งครุ,104901,เต็นท์ปากทางเข้าหมู่บ้านสุขสวัสดิ์สวนธน (ซอยประชาอุทิศ 33),41,282,324,413,737,1049,Zone06,0
6619,6620,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณวัดบางมดโสธราราม (วัดกลางนา)(ซอยประชาอุทิศ 33),42,309,426,470,896,1049,Zone06,0
6620,6621,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณวัดบางมดโสธราราม (วัดกลางนา)(ซอยประชาอุทิศ 33),43,269,415,479,894,1049,Zone06,0
6621,6622,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณวัดบางมดโสธราราม (วัดกลางนา)(ซอยประชาอุทิศ 33),44,389,396,444,840,1049,Zone06,0
6622,6623,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณวัดบางมดโสธราราม(วัดกลางนา)(ซอยประชาอุทิศ 33),45,353,425,493,918,1049,Zone06,0
6623,6624,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณอู่รถประจำทางสาย 75 (ซอยพุทธบูชา 36),46,323,423,490,913,1049,Zone06,0
6624,6625,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณอู่รถประจำทางสาย 75 (ซอยพุทธบูชา 36),47,390,434,499,933,1049,Zone06,0
6625,6626,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณอู่รถประจำทางสาย 75 (ซอยพุทธบูชา 36),48,328,361,453,814,1049,Zone06,0
6626,6627,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณอู่รถประจำทางสาย 75 (ซอยพุทธบูชา 36),49,312,336,420,756,1049,Zone06,0
6627,6628,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณอู่รถประจำทางสาย 75 (ซอยพุทธบูชา 36),50,377,420,488,908,1049,Zone06,0
6628,6629,บางมด,เขตทุ่งครุ,104901,เต็นท์ในบริเวณอู่รถประจำทางสาย 75 (ซอยพุทธบูชา 36),51,458,413,569,982,1049,Zone06,0
6629,6630,บางมด,เขตทุ่งครุ,104901,มัสยิดดาริลฮาซัน (สอนสมบูรณ์)(ซอยพุทธบูชา 36),52,294,372,447,819,1049,Zone06,0
6630,6631,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณทางเข้าบริษัทสยามสมาร์ทแลนด์ จำกัด (กลางซอยประชาอุทิศ 54),53,299,402,489,891,1049,Zone06,0
6631,6632,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณทางเข้าบริษัทสยามสมาร์ทแลนด์ จำกัด(กลางซอยประชาอุทิศ 54),54,311,390,518,908,1049,Zone06,0
6632,6633,บางมด,เขตทุ่งครุ,104901,เต็นท์บริเวณทางเข้าบริษัทสยามสมาร์ทแลนด์ จำกัด(กลางซอยประชาอุทิศ 54),55,263,412,472,884,1049,Zone06,0
6633,6634,ทุ่งครุ,เขตทุ่งครุ,104902,โรงเรียนราษฎร์บูรณะ,1,424,409,503,912,1049,Zone06,0
6634,6635,ทุ่งครุ,เขตทุ่งครุ,104902,โรงเรียนราษฎร์บูรณะ,2,337,409,512,921,1049,Zone06,0
6635,6636,ทุ่งครุ,เขตทุ่งครุ,104902,โรงเรียนราษฎร์บูรณะ,3,200,427,434,861,1049,Zone06,0
6636,6637,ทุ่งครุ,เขตทุ่งครุ,104902,โรงเรียนราษฎร์บูรณะ,4,282,438,529,967,1049,Zone06,0
6637,6638,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนราษฎร์บูรณะ,5,226,418,442,860,1049,Zone06,0
6638,6639,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนราษฎร์บูรณะ,6,405,457,541,998,1049,Zone06,0
6639,6640,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนราษฎร์บูรณะ,7,270,419,475,894,1049,Zone06,0
6640,6641,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนราษฎร์บูรณะ,8,240,403,453,856,1049,Zone06,0
6641,6642,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนราษฎร์บูรณะ,9,313,374,469,843,1049,Zone06,0
6642,6643,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ทางเข้าหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),10,278,352,446,798,1049,Zone06,0
6643,6644,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ทางเข้าหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),11,266,375,431,806,1049,Zone06,0
6644,6645,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ทางเข้าหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),12,279,383,431,814,1049,Zone06,0
6645,6646,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ทางเข้าหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),13,259,365,410,775,1049,Zone06,0
6646,6647,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์สวนหย่อมกลางหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),14,321,392,468,860,1049,Zone06,0
6647,6648,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์สวนหย่อมกลางหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),15,312,389,484,873,1049,Zone06,0
6648,6649,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์สวนหย่อมกลางหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),16,286,377,480,857,1049,Zone06,0
6649,6650,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์สวนหย่อมกลางหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),17,264,382,440,822,1049,Zone06,0
6650,6651,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์สวนหย่อมกลางหมู่บ้านวิเศษสุขนคร (ซอยประชาอุทิศ 79),18,349,389,483,872,1049,Zone06,0
6651,6652,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์บริเวณมัสยิดอัลอิสติกอมะห์ (ปากซอยประชาอุทิศ 69),19,269,365,427,792,1049,Zone06,0
6652,6653,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์บริเวณมัสยิดอัลอิสติกอมะห์ (ปากซอยประชาอุทิศ 69),20,327,347,475,822,1049,Zone06,0
6653,6654,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์บริเวณมัสยิดอัลอิสติกอมะห์ (ปากซอยประชาอุทิศ 69),21,199,347,402,749,1049,Zone06,0
6654,6655,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์บริเวณมัสยิดอัลอิสติกอมะห์ (ปากซอยประชาอุทิศ 69),22,164,332,407,739,1049,Zone06,0
6655,6656,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ปากทางเข้าหมู่บ้านสิริจันทร์ (กลางซอยประชาอุทิศ 69),23,328,470,524,994,1049,Zone06,0
6656,6657,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ปากทางเข้าหมู่บ้านสิริจันทร์ (กลางซอยประชาอุทิศ 69),24,284,459,522,981,1049,Zone06,0
6657,6658,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในลานกีฬาชุมชนดารีซีน,25,226,396,417,813,1049,Zone06,0
6658,6659,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณมัสยิดคอลีดิน (ซอยประชาอุทิศ 54),26,180,305,352,657,1049,Zone06,0
6659,6660,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณมัสยิดคอลีดิน (ซอยประชาอุทิศ 54),27,256,436,474,910,1049,Zone06,0
6660,6661,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณมัสยิดคอลีดิน (ซอยประชาอุทิศ 54),28,271,348,396,744,1049,Zone06,0
6661,6662,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณโรงเรียนบูรณะศึกษา (ซอยประชาอุทิศ 76),29,294,357,429,786,1049,Zone06,0
6662,6663,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณโรงเรียนบูรณะศึกษา (ซอยประชาอุทิศ 76),30,272,372,413,785,1049,Zone06,0
6663,6664,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณโรงเรียนบูรณะศึกษา (ซอยประชาอุทิศ 76),31,281,377,451,828,1049,Zone06,0
6664,6665,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณโรงเรียนบูรณะศึกษา (ซอยประชาอุทิศ 76),32,300,344,470,814,1049,Zone06,0
6665,6666,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณโรงเรียนบูรณะศึกษา (ซอยประชาอุทิศ 76),33,285,369,416,785,1049,Zone06,0
6666,6667,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณโรงเรียนบูรณะศึกษา (ซอยประชาอุทิศ 76),34,223,357,398,755,1049,Zone06,0
6667,6668,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 76),35,342,456,540,996,1049,Zone06,0
6668,6669,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 76),36,259,343,398,741,1049,Zone06,0
6669,6670,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 76),37,313,398,466,864,1049,Zone06,0
6670,6671,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 76),38,324,395,503,898,1049,Zone06,0
6671,6672,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณตลาดสุขรุ่งเรืองมาร์เก็ต,39,418,426,543,969,1049,Zone06,0
6672,6673,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณตลาดสุขรุ่งเรืองมาร์เก็ต,40,535,493,582,1075,1049,Zone06,0
6673,6674,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณตลาดสุขรุ่งเรืองมาร์เก็ต,41,310,427,498,925,1049,Zone06,0
6674,6675,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนรางราชพฤกษ์นุชมีอุทิศ (ซอยประชาอุทิศ 72),42,143,303,306,609,1049,Zone06,0
6675,6676,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนรางราชพฤกษ์นุชมีอุทิศ (ซอยประชาอุทิศ 72),43,198,223,314,537,1049,Zone06,0
6676,6677,ทุ่งครุ,เขตทุ่งครุ,104902,มัสยิดเนียะมะตุลลอฮ์ (ซอยประชาอุทิศ 72),44,342,391,421,812,1049,Zone06,0
6677,6678,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณมัสยิดเนียะมะตุลลอฮ์ (ซอยประชาอุทิศ 72),45,236,364,443,807,1049,Zone06,0
6678,6679,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณมัสยิดเนียะมะตุลลอฮ์ (ซอยประชาอุทิศ 72),46,262,353,402,755,1049,Zone06,0
6679,6680,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณมัสยิดเนียะมะตุลลอฮ์ (ซอยประชาอุทิศ 72),47,259,384,437,821,1049,Zone06,0
6680,6681,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณวัดทุ่งครุ,48,498,419,574,993,1049,Zone06,0
6681,6682,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณวัดทุ่งครุ,49,416,372,501,873,1049,Zone06,0
6682,6683,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณวัดทุ่งครุ,50,292,490,537,1027,1049,Zone06,0
6683,6684,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณวัดทุ่งครุ,51,240,389,479,868,1049,Zone06,0
6684,6685,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในบริเวณวัดทุ่งครุ,52,394,444,513,957,1049,Zone06,0
6685,6686,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 90),53,368,364,494,858,1049,Zone06,0
6686,6687,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 90),54,293,343,339,682,1049,Zone06,0
6687,6688,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 90),55,195,364,428,792,1049,Zone06,0
6688,6689,ทุ่งครุ,เขตทุ่งครุ,104902,อาคารสงเคราะห์ข้าราชการกรุงเทพมหานคร (ซอยประชาอุทิศ 90),56,272,396,468,864,1049,Zone06,0
6689,6690,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,57,309,383,458,841,1049,Zone06,0
6690,6691,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,58,227,376,413,789,1049,Zone06,0
6691,6692,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,59,192,445,476,921,1049,Zone06,0
6692,6693,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,60,289,341,386,727,1049,Zone06,0
6693,6694,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,61,335,395,461,856,1049,Zone06,0
6694,6695,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,62,372,460,542,1002,1049,Zone06,0
6695,6696,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,63,302,331,420,751,1049,Zone06,0
6696,6697,ทุ่งครุ,เขตทุ่งครุ,104902,เต็นท์ในโรงเรียนวัดทุ่งครุ,64,399,444,545,989,1049,Zone06,0
