index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
5196,5197,บางแค,เขตบางแค,104001,อาคารโรงเรียนประทุมอนุสรณ์,29,267,355,455,810,1040,Zone06,3
5197,5198,บางแค,เขตบางแค,104001,อาคารโรงเรียนประทุมอนุสรณ์,30,281,340,440,780,1040,Zone06,3
5198,5199,บางแค,เขตบางแค,104001,อาคารโรงเรียนประทุมอนุสรณ์,31,205,371,411,782,1040,Zone06,2
5199,5200,บางแค,เขตบางแค,104001,โรงอาหารโรงเรียนประทุมอนุสรณ์,32,174,333,364,697,1040,Zone06,2
5200,5201,บางแค,เขตบางแค,104001,โรงอาหารโรงเรียนประทุมอนุสรณ์,33,259,350,429,779,1040,Zone06,4
5201,5202,บางแค,เขตบางแค,104001,โรงอาหารโรงเรียนประทุมอนุสรณ์,34,490,323,461,784,1040,Zone06,1
5202,5203,บางแค,เขตบางแค,104001,เต็นท์ลานจอดรถศูนย์การค้าตลาดบางแค,35,242,255,311,566,1040,Zone06,2
5203,5204,บางแค,เขตบางแค,104001,เต็นท์ลานจอดรถศูนย์การค้าตลาดบางแค,36,234,351,413,764,1040,Zone06,2
5204,5205,บางแค,เขตบางแค,104001,เต็นท์ลานจอดรถ 2 ตลาดวันเดอร์,37,266,398,482,880,1040,Zone06,1
5205,5206,บางแค,เขตบางแค,104001,เต็นท์ลานจอดรถ 2 ตลาดวันเดอร์,38,454,342,490,832,1040,Zone06,0
5206,5207,บางแค,เขตบางแค,104001,เต็นท์สถานีดับเพลิงและกู้ภัยบางแค,39,285,327,409,736,1040,Zone06,0
5207,5208,บางแค,เขตบางแค,104001,เต็นท์สถานีดับเพลิงและกู้ภัยบางแค,40,224,286,358,644,1040,Zone06,1
5208,5209,บางแค,เขตบางแค,104001,เต็นท์สถานีดับเพลิงและกู้ภัยบางแค,41,178,275,322,597,1040,Zone06,4
5209,5210,บางแค,เขตบางแค,104001,เต็นท์หน้าซีเจ ซุปเปอร์มาเก็็ต สาขาเพชรเกษม 41,42,282,275,260,535,1040,Zone06,2
5210,5211,บางแค,เขตบางแค,104001,เต็นท์หน้าซีเจ ซุปเปอร์มาเก็็ต สาขาเพชรเกษม 41,43,220,159,188,347,1040,Zone06,2
5211,5212,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถตลาดหมู่บ้านเศรษฐกิจ,1,198,231,312,543,1040,Zone06,0
5212,5213,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถตลาดหมู่บ้านเศรษฐกิจ,2,174,240,297,537,1040,Zone06,5
5213,5214,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถตลาดหมู่บ้านเศรษฐกิจ,3,210,265,303,568,1040,Zone06,1
5214,5215,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถตลาดหมู่บ้านเศรษฐกิจ,4,242,276,342,618,1040,Zone06,4
5215,5216,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถบริษัทพิบูลย์ชัย น้ำพริกเผาไทยแม่ประนอม จำกัด สาขาหมู่บ้านเศรษฐกิจ,5,253,348,440,788,1040,Zone06,3
5216,5217,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถบริษัทพิบูลย์ชัย น้ำพริกเผาไทยแม่ประนอม จำกัด สาขาหมู่บ้านเศรษฐกิจ,6,286,317,396,713,1040,Zone06,0
5217,5218,บางแคเหนือ,เขตบางแค,104002,ศาลาประชาคมอู่ทอง,7,327,422,491,913,1040,Zone06,6
5218,5219,บางแคเหนือ,เขตบางแค,104002,ศาลาประชาคมอู่ทอง,8,351,432,528,960,1040,Zone06,1
5219,5220,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถศาลาประชาคมอู่ทอง,9,482,458,629,1087,1040,Zone06,0
5220,5221,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถศาลาประชาคมอู่ทอง,10,337,440,533,973,1040,Zone06,3
5221,5222,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถศาลาประชาคมอู่ทอง,11,333,424,497,921,1040,Zone06,2
5222,5223,บางแคเหนือ,เขตบางแค,104002,โรงเรียนหมู่บ้านเศรษฐกิจ,12,224,292,352,644,1040,Zone06,3
5223,5224,บางแคเหนือ,เขตบางแค,104002,โรงเรียนหมู่บ้านเศรษฐกิจ,13,173,325,337,662,1040,Zone06,1
5224,5225,บางแคเหนือ,เขตบางแค,104002,โรงเรียนหมู่บ้านเศรษฐกิจ,14,232,304,429,733,1040,Zone06,1
5225,5226,บางแคเหนือ,เขตบางแค,104002,โรงเรียนหมู่บ้านเศรษฐกิจ,15,246,332,402,734,1040,Zone06,1
5226,5227,บางแคเหนือ,เขตบางแค,104002,โรงเรียนหมู่บ้านเศรษฐกิจ,16,255,350,397,747,1040,Zone06,0
5227,5228,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถร้านเอกภาพ (ปากซอยหมู่บ้านเศรษฐกิจ 33),17,235,359,414,773,1040,Zone06,2
5228,5229,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถร้านเอกภาพ (ปากซอยหมู่บ้านเศรษฐกิจ 33),18,249,324,374,698,1040,Zone06,2
5229,5230,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถร้านเอกภาพ (ปากซอยหมู่บ้านเศรษฐกิจ 33),19,173,249,317,566,1040,Zone06,1
5230,5231,บางแคเหนือ,เขตบางแค,104002,เต็นท์วงเวียนหมู่บ้านเศรษฐกิจ ผัง ข,20,171,232,311,543,1040,Zone06,0
5231,5232,บางแคเหนือ,เขตบางแค,104002,เต็นท์วงเวียนหมู่บ้านเศรษฐกิจ ผัง ข,21,281,369,484,853,1040,Zone06,1
5232,5233,บางแคเหนือ,เขตบางแค,104002,เต็นท์วงเวียนหมู่บ้านเศรษฐกิจ ผัง ข,22,218,324,404,728,1040,Zone06,0
5233,5234,บางแคเหนือ,เขตบางแค,104002,เต็นท์วงเวียนหมู่บ้านเศรษฐกิจ ผัง ข,23,239,400,441,841,1040,Zone06,3
5234,5235,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในที่ทำการไปรษณีย์ภาษีเจริญ,24,249,333,432,765,1040,Zone06,0
5235,5236,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในที่ทำการไปรษณีย์ภาษีเจริญ,25,582,330,467,797,1040,Zone06,4
5236,5237,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในหมู่บ้านวีรวัฒน์ ซอยเพชรเกษม 94,26,230,261,351,612,1040,Zone06,0
5237,5238,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในหมู่บ้านวีรวัฒน์ ซอยเพชรเกษม 94,27,227,269,348,617,1040,Zone06,3
5238,5239,บางแคเหนือ,เขตบางแค,104002,เต็นท์หน้าสโมสร หมู่บ้านเพชรเกษม 3,28,276,325,460,785,1040,Zone06,2
5239,5240,บางแคเหนือ,เขตบางแค,104002,เต็นท์หน้าสโมสร หมู่บ้านเพชรเกษม 3,29,289,327,434,761,1040,Zone06,1
5240,5241,บางแคเหนือ,เขตบางแค,104002,เต็นท์หน้าสโมสร หมู่บ้านเพชรเกษม 3,30,286,343,435,778,1040,Zone06,2
5241,5242,บางแคเหนือ,เขตบางแค,104002,อู่ธนิตยนต์ ซอยเพชรเกษม 92/2,31,184,245,275,520,1040,Zone06,1
5242,5243,บางแคเหนือ,เขตบางแค,104002,อู่ธนิตยนต์ ซอยเพชรเกษม 92/2,32,180,220,260,480,1040,Zone06,1
5243,5244,บางแคเหนือ,เขตบางแค,104002,อู่ธนิตยนต์ ซอยเพชรเกษม 92/2,33,167,232,288,520,1040,Zone06,0
5244,5245,บางแคเหนือ,เขตบางแค,104002,เต็นท์หน้าหมู่บ้านเพชรเกษม 2 ด้านถนนพุทธมณฑลสาย 2 ซอย 1,34,233,258,351,609,1040,Zone06,1
5245,5246,บางแคเหนือ,เขตบางแค,104002,เต็นท์หน้าหมู่บ้านเพชรเกษม 2 ด้านถนนพุทธมณฑลสาย 2 ซอย 1,35,250,289,347,636,1040,Zone06,5
5246,5247,บางแคเหนือ,เขตบางแค,104002,เต็นท์หน้าหมู่บ้านเพชรเกษม 2 ด้านถนนพุทธมณฑลสาย 2 ซอย 1,36,199,261,303,564,1040,Zone06,1
5247,5248,บางแคเหนือ,เขตบางแค,104002,เต็นท์เยื้องสถานีบริการน้ำมันเซลล์ ถนนพุทธมณฑลสาย 2,37,225,295,362,657,1040,Zone06,1
5248,5249,บางแคเหนือ,เขตบางแค,104002,เต็นท์เยื้องสถานีบริการน้ำมันเซลล์ ถนนพุทธมณฑลสาย 2,38,531,332,535,867,1040,Zone06,2
5249,5250,บางแคเหนือ,เขตบางแค,104002,เต็นท์เยื้องสถานีบริการน้ำมันเซลล์ ถนนพุทธมณฑลสาย 2,39,218,267,313,580,1040,Zone06,1
5250,5251,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานกีฬาหมู่บ้านชมเดือน,40,215,308,349,657,1040,Zone06,1
5251,5252,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานกีฬาหมู่บ้านชมเดือน,41,236,310,363,673,1040,Zone06,5
5252,5253,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานกีฬาหมู่บ้านชมเดือน,42,227,300,347,647,1040,Zone06,6
5253,5254,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานกีฬาหมู่บ้านชมเดือน,43,274,358,451,809,1040,Zone06,2
5254,5255,บางแคเหนือ,เขตบางแค,104002,ศาลาศาลปู่บุญ หมู่บ้านเทพนคร,44,208,260,321,581,1040,Zone06,1
5255,5256,บางแคเหนือ,เขตบางแค,104002,เต็นท์ที่ว่างใกล้ศาลปู่บุญ หมู่บ้านเทพนคร,45,201,331,337,668,1040,Zone06,2
5256,5257,บางแคเหนือ,เขตบางแค,104002,เต็นท์ศูนย์บริการสาธารณสุข 40 สาขา แย้ม เหย็น หนู เสเกกุลซอยเพชรเกษม 88,46,154,245,303,548,1040,Zone06,0
5257,5258,บางแคเหนือ,เขตบางแค,104002,เต็นท์ศูนย์บริการสาธารณสุข 40สาขา แย้ม เหย็น หนู เสเกกุลซอยเพชรเกษม 88,47,226,263,353,616,1040,Zone06,1
5258,5259,บางแคเหนือ,เขตบางแค,104002,เต็นท์ศูนย์ก่อสร้างและบูรณะถนน 1,48,217,319,361,680,1040,Zone06,0
5259,5260,บางแคเหนือ,เขตบางแค,104002,เต็นท์ศูนย์ก่อสร้างและบูรณะถนน 1,49,196,276,346,622,1040,Zone06,3
5260,5261,บางแคเหนือ,เขตบางแค,104002,ลานจอดรถอาคารกลุ่มงานวิเคราะห์และวิจัย 4 ซอยเพชรเกษม 90,50,242,253,339,592,1040,Zone06,0
5261,5262,บางแคเหนือ,เขตบางแค,104002,ลานจอดรถอาคารกลุ่มงานวิเคราะห์และวิจัย 4 ซอยเพชรเกษม 90,51,211,259,325,584,1040,Zone06,2
5262,5263,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถหลังเดอะมอลล์บางแค ถนนกาญจนาภิเษก,52,288,305,404,709,1040,Zone06,0
5263,5264,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถหลังเดอะมอลล์บางแค ถนนกาญจนาภิเษก,53,388,353,458,811,1040,Zone06,0
5264,5265,บางแคเหนือ,เขตบางแค,104002,โรงเรียนบางแคเหนือ,54,332,402,501,903,1040,Zone06,2
5265,5266,บางแคเหนือ,เขตบางแค,104002,โรงเรียนบางแคเหนือ,55,344,418,505,923,1040,Zone06,1
5266,5267,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในโรงเรียนภาษานุสรณ์บางแค,56,231,351,405,756,1040,Zone06,1
5267,5268,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในโรงเรียนภาษานุสรณ์บางแค,57,203,387,468,855,1040,Zone06,1
5268,5269,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในโรงเรียนภาษานุสรณ์บางแค,58,206,347,370,717,1040,Zone06,1
5269,5270,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในโรงเรียนภาษานุสรณ์บางแค,59,361,355,451,806,1040,Zone06,1
5270,5271,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในโรงเรียนภาษานุสรณ์บางแค,60,252,342,415,757,1040,Zone06,2
5271,5272,บางแคเหนือ,เขตบางแค,104002,เต็นท์ภายในโรงเรียนภาษานุสรณ์บางแค,61,267,296,344,640,1040,Zone06,5
5272,5273,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถห้างเทสโก้ โลตัส สาขาบางแค,62,264,317,408,725,1040,Zone06,2
5273,5274,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถห้างเทสโก้ โลตัส สาขาบางแค,63,194,241,343,584,1040,Zone06,2
5274,5275,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถห้างเทสโก้ โลตัส สาขาบางแค,64,257,339,421,760,1040,Zone06,1
5275,5276,บางแคเหนือ,เขตบางแค,104002,เต็นท์ลานจอดรถห้างเทสโก้ โลตัส สาขาบางแค,65,287,339,391,730,1040,Zone06,2
5276,5277,บางแคเหนือ,เขตบางแค,104002,โรงเรียนราชวินิตประถมบางแค,66,182,266,318,584,1040,Zone06,2
5277,5278,บางแคเหนือ,เขตบางแค,104002,โรงเรียนราชวินิตประถมบางแค,67,181,269,324,593,1040,Zone06,1
5278,5279,บางแคเหนือ,เขตบางแค,104002,โรงเรียนราชวินิตประถมบางแค,68,189,320,368,688,1040,Zone06,6
5279,5280,บางแคเหนือ,เขตบางแค,104002,อู่ธนัท 2021 ริมคลองบางแวก,69,195,287,337,624,1040,Zone06,2
5280,5281,บางไผ่,เขตบางแค,104003,เต็นท์ร้านทรัพย์ปกรณ์ค้าไม้ ปากซอยบางแวก 138 (ทองพูน1),1,191,321,324,645,1040,Zone06,2
5281,5282,บางไผ่,เขตบางแค,104003,เต็นท์ร้านทรัพย์ปกรณ์ค้าไม้ ปากซอยบางแวก 138 (ทองพูน1),2,155,250,280,530,1040,Zone06,1
5282,5283,บางไผ่,เขตบางแค,104003,เต็นท์ร้านทรัพย์ปกรณ์ค้าไม้ ปากซอยบางแวก 138 (ทองพูน1),3,235,298,357,655,1040,Zone06,1
5283,5284,บางไผ่,เขตบางแค,104003,เต็นท์ร้านทรัพย์ปกรณ์ค้าไม้ ปากซอยบางแวก 138 (ทองพูน1),4,252,297,323,620,1040,Zone06,1
5284,5285,บางไผ่,เขตบางแค,104003,เต็นท์ปากซอยพุทธมณฑลสาย 2 ซอย 12,5,178,280,318,598,1040,Zone06,1
5285,5286,บางไผ่,เขตบางแค,104003,เต็นท์ทางเข้าชุมชนเลียบคลองบางแวก,6,209,267,300,567,1040,Zone06,1
5286,5287,บางไผ่,เขตบางแค,104003,เต็นท์ทางเข้าหมู่บ้านธีราคร,7,147,172,219,391,1040,Zone06,2
5287,5288,บางไผ่,เขตบางแค,104003,เต็นท์หน้าศูนย์บริการเบ็นซ์สาย2,8,271,269,369,638,1040,Zone06,3
5288,5289,บางไผ่,เขตบางแค,104003,เต็นท์ลานจอดรถตลาดสี่แยกทศกัณฑ์,9,246,273,332,605,1040,Zone06,2
5289,5290,บางไผ่,เขตบางแค,104003,เต็นท์ลานจอดรถตลาดสี่แยกทศกัณฑ์,10,256,272,331,603,1040,Zone06,1
5290,5291,บางไผ่,เขตบางแค,104003,เต็นท์ลานจอดรถตลาดสี่แยกทศกัณฑ์,11,285,331,419,750,1040,Zone06,0
5291,5292,บางไผ่,เขตบางแค,104003,เต็นท์ลานจอดรถตลาดสี่แยกทศกัณฑ์,12,229,347,380,727,1040,Zone06,2
5292,5293,บางไผ่,เขตบางแค,104003,เต็นท์ลานจอดรถตลาดสี่แยกทศกัณฑ์,13,293,287,396,683,1040,Zone06,0
5293,5294,บางไผ่,เขตบางแค,104003,เต็นท์ลานจอดรถตลาดสี่แยกทศกัณฑ์,14,241,301,396,697,1040,Zone06,0
5294,5295,บางไผ่,เขตบางแค,104003,โรงเรียนบางเชือกหนัง,15,276,276,372,648,1040,Zone06,6
5295,5296,บางไผ่,เขตบางแค,104003,โรงเรียนบางเชือกหนัง,16,185,286,310,596,1040,Zone06,0
5296,5297,บางไผ่,เขตบางแค,104003,โรงเรียนบางเชือกหนัง,17,184,273,352,625,1040,Zone06,3
5297,5298,บางไผ่,เขตบางแค,104003,โรงเรียนวัดศาลาแดง,18,191,267,360,627,1040,Zone06,1
5298,5299,บางไผ่,เขตบางแค,104003,โรงเรียนวัดศาลาแดง,19,306,367,465,832,1040,Zone06,1
5299,5300,บางไผ่,เขตบางแค,104003,เต็นท์เยื้องสถานีบริการน้ำมันพีที ถนนพุทธมณฑลสาย 3,20,243,319,335,654,1040,Zone06,1
5300,5301,บางไผ่,เขตบางแค,104003,เต็นท์เยื้องสถานีบริการน้ำมันพีที ถนนพุทธมณฑลสาย 3,21,193,261,271,532,1040,Zone06,5
5301,5302,บางไผ่,เขตบางแค,104003,เต็นท์เยื้องสถานีบริการน้ำมันพีที ถนนพุทธมณฑลสาย 3,22,164,281,310,591,1040,Zone06,2
5302,5303,บางไผ่,เขตบางแค,104003,โรงเรียนวัดพรหมสุวรรณสามัคคี,23,145,287,315,602,1040,Zone06,1
5303,5304,บางไผ่,เขตบางแค,104003,โรงเรียนวัดพรหมสุวรรณสามัคคี,24,153,278,315,593,1040,Zone06,1
5304,5305,บางไผ่,เขตบางแค,104003,โรงเรียนวัดพรหมสุวรรณสามัคคี,25,187,288,401,689,1040,Zone06,2
5305,5306,บางไผ่,เขตบางแค,104003,โรงเรียนวัดพรหมสุวรรณสามัคคี,26,199,333,344,677,1040,Zone06,1
5306,5307,บางไผ่,เขตบางแค,104003,โรงเรียนวัดพรหมสุวรรณสามัคคี,27,187,333,341,674,1040,Zone06,3
5307,5308,บางไผ่,เขตบางแค,104003,ศูนย์พัฒนาเด็กก่อนวัยเรียนวชิรราชวิทยาคม(วัดพรหมสุวรรณสามัคคี),28,190,323,346,669,1040,Zone06,0
5308,5309,บางไผ่,เขตบางแค,104003,ศูนย์พัฒนาเด็กก่อนวัยเรียนวชิรราชวิทยาคม(วัดพรหมสุวรรณสามัคคี),29,170,314,340,654,1040,Zone06,2
5309,5310,บางไผ่,เขตบางแค,104003,ศูนย์พัฒนาเด็กก่อนวัยเรียนวชิรราชวิทยาคม(วัดพรหมสุวรรณสามัคคี),30,179,285,356,641,1040,Zone06,1
5310,5311,บางไผ่,เขตบางแค,104003,ศูนย์พัฒนาเด็กก่อนวัยเรียนวชิรราชวิทยาคม(วัดพรหมสุวรรณสามัคคี),31,171,325,351,676,1040,Zone06,0
5311,5312,บางไผ่,เขตบางแค,104003,โรงเรียนอัสสัมชัญธนบุรี,32,200,300,380,680,1040,Zone06,1
5312,5313,บางไผ่,เขตบางแค,104003,โรงเรียนอัสสัมชัญธนบุรี,33,204,311,352,663,1040,Zone06,4
5313,5314,บางไผ่,เขตบางแค,104003,โรงเรียนอัสสัมชัญธนบุรี,34,169,288,325,613,1040,Zone06,1
5314,5315,บางไผ่,เขตบางแค,104003,โรงเรียนอัสสัมชัญธนบุรี,35,196,312,350,662,1040,Zone06,0
5315,5316,บางไผ่,เขตบางแค,104003,โรงเรียนอัสสัมชัญธนบุรี,36,230,312,379,691,1040,Zone06,4
5316,5317,บางไผ่,เขตบางแค,104003,โรงเรียนอัสสัมชัญธนบุรี,37,232,287,375,662,1040,Zone06,0
5317,5318,บางไผ่,เขตบางแค,104003,โรงเรียนวัดบุณยประดิษฐ์,38,197,368,422,790,1040,Zone06,3
5318,5319,บางไผ่,เขตบางแค,104003,โรงเรียนวัดบุณยประดิษฐ์,39,289,425,458,883,1040,Zone06,2
5319,5320,บางไผ่,เขตบางแค,104003,โรงเรียนวัดบุณยประดิษฐ์,40,239,403,424,827,1040,Zone06,1
5320,5321,บางไผ่,เขตบางแค,104003,โรงเรียนวัดบุณยประดิษฐ์,41,315,404,449,853,1040,Zone06,2
5321,5322,บางไผ่,เขตบางแค,104003,โรงเรียนวัดบุณยประดิษฐ์,42,294,398,478,876,1040,Zone06,2
5322,5323,บางไผ่,เขตบางแค,104003,โรงเรียนวัดบุณยประดิษฐ์,43,205,335,390,725,1040,Zone06,2
5323,5324,บางไผ่,เขตบางแค,104003,เต็นท์ อู่ ท.การช่าง ซอยอุดมทรัพย์,44,272,314,402,716,1040,Zone06,0
5324,5325,บางไผ่,เขตบางแค,104003,เต็นท์ อู่ ท.การช่าง ซอยอุดมทรัพย์,45,220,276,316,592,1040,Zone06,3
5325,5326,บางไผ่,เขตบางแค,104003,เต็นท์ อู่ ท.การช่าง ซอยอุดมทรัพย์,46,213,291,316,607,1040,Zone06,0
5326,5327,บางไผ่,เขตบางแค,104003,เต็นท์ อู่ ท.การช่าง ซอยอุดมทรัพย์,47,308,323,378,701,1040,Zone06,1
5327,5328,บางไผ่,เขตบางแค,104003,ศูนย์รวมรถยนต์ ดีดี ถนนกาญจนาภิเษก,48,376,416,554,970,1040,Zone06,2
5328,5329,บางไผ่,เขตบางแค,104003,เต็นท์ลานจอดรถบ้านเลขที่ 167 (สวนอาหารครัวริมบึงเดิม)ถนนราชมนตรี,49,240,294,348,642,1040,Zone06,1
5329,5330,หลักสอง,เขตบางแค,104004,เต็นท์หน้าหมู่บ้านสุขสันต์ 10,1,243,315,369,684,1040,Zone06,0
5330,5331,หลักสอง,เขตบางแค,104004,เต็นท์หน้าหมู่บ้านสุขสันต์ 10,2,266,304,387,691,1040,Zone06,2
5331,5332,หลักสอง,เขตบางแค,104004,เต็นท์หน้าหมู่บ้านสุขสันต์ 10,3,263,331,364,695,1040,Zone06,3
5332,5333,หลักสอง,เขตบางแค,104004,เต็นท์หน้าหมู่บ้านสุขสันต์ 10,4,276,366,416,782,1040,Zone06,2
5333,5334,หลักสอง,เขตบางแค,104004,เต็นท์ลานกีฬาหมู่บ้านสุขสันต์ 5,5,304,342,420,762,1040,Zone06,1
5334,5335,หลักสอง,เขตบางแค,104004,เต็นท์ลานกีฬาหมู่บ้านสุขสันต์ 5,6,283,322,401,723,1040,Zone06,1
5335,5336,หลักสอง,เขตบางแค,104004,เต็นท์ลานกีฬาหมู่บ้านสุขสันต์ 5,7,231,274,350,624,1040,Zone06,1
5336,5337,หลักสอง,เขตบางแค,104004,เต็นท์ลานกีฬาหมู่บ้านสุขสันต์ 5,8,348,363,385,748,1040,Zone06,0
5337,5338,หลักสอง,เขตบางแค,104004,เต็นท์ลานกีฬาหมู่บ้านสุขสันต์ 5,9,212,298,353,651,1040,Zone06,0
5338,5339,หลักสอง,เขตบางแค,104004,เต็นท์หน้าบ้านเลขที่ 999 หมู่บ้านสุขสันต์ 6,10,257,318,378,696,1040,Zone06,3
5339,5340,หลักสอง,เขตบางแค,104004,เต็นท์หน้าบ้านเลขที่ 999 หมู่บ้านสุขสันต์ 6,11,280,350,391,741,1040,Zone06,6
5340,5341,หลักสอง,เขตบางแค,104004,เต็นท์หน้าบ้านเลขที่ 999 หมู่บ้านสุขสันต์ 6,12,302,338,411,749,1040,Zone06,0
5341,5342,หลักสอง,เขตบางแค,104004,เต็นท์หน้าบ้านเลขที่ 999 หมู่บ้านสุขสันต์ 6,13,527,407,527,934,1040,Zone06,0
5342,5343,หลักสอง,เขตบางแค,104004,โรงเรียนบางแค (เนื่องสังวาลย์อนุสรณ์),14,185,233,270,503,1040,Zone06,1
