index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
63,64,ดุสิต,เขตดุสิต,100201,โรงเรียนทีปังกรวิทยาพัฒน์ (วัดโบสถ์) ถนนสามเสน,1,92,211,178,389,1002,Zone01,1
64,65,ดุสิต,เขตดุสิต,100201,โรงเรียนพันธะวัฒนา ถนนสุโขทัย,2,193,211,302,513,1002,Zone01,1
65,66,ดุสิต,เขตดุสิต,100201,โรงเรียนพันธะวัฒนา ถนนสุโขทัย,3,152,233,242,475,1002,Zone01,2
66,67,ดุสิต,เขตดุสิต,100201,โรงเรียนพันธะวัฒนา ถนนสุโขทัย,4,105,220,268,488,1002,Zone01,2
67,68,ดุสิต,เขตดุสิต,100201,เต็นท์บริเวณที่ว่างหน้าอาคารโรงเรียนพันธะวัฒนา ถนนสุโขทัย,5,147,274,237,511,1002,Zone01,2
68,69,ดุสิต,เขตดุสิต,100201,เต็นท์ลานกีฬาศูนย์สร้างสุขทุกวัยสวนอ้อย ถนนสุโขทัย,6,128,208,234,442,1002,Zone01,4
69,70,ดุสิต,เขตดุสิต,100201,เต็นท์ลานกีฬาศูนย์สร้างสุขทุกวัยสวนอ้อย ถนนสุโขทัย,7,154,211,268,479,1002,Zone01,0
70,71,ดุสิต,เขตดุสิต,100201,เต็นท์ลานจอดรถโรงเรียนมัธยมสาธิตมหาวิทยาลัยราชภัฏสวนสุนันทาถนนอู่ทองนอก,8,153,232,264,496,1002,Zone01,3
71,72,ดุสิต,เขตดุสิต,100201,เต็นท์ลานจอดรถโรงเรียนมัธยมสาธิตมหาวิทยาลัยราชภัฏสวนสุนันทาถนนอู่ทองนอก,9,167,245,256,501,1002,Zone01,0
72,73,ดุสิต,เขตดุสิต,100201,เต็นท์ลานกิจกรรมโรงเรียนวัดเบญจมบพิตร ถนนนครปฐม,10,12,544,3,547,1002,Zone01,1
73,74,ดุสิต,เขตดุสิต,100201,เต็นท์ลานกิจกรรมโรงเรียนวัดเบญจมบพิตร ถนนนครปฐม,11,51,210,165,375,1002,Zone01,3
74,75,ดุสิต,เขตดุสิต,100201,เต็นท์ภายในคุรุสภา ถนนนครราชสีมา,12,132,189,219,408,1002,Zone01,1
75,76,ดุสิต,เขตดุสิต,100201,เต็นท์ภายในคุรุสภา ถนนนครราชสีมา,13,71,197,208,405,1002,Zone01,3
76,77,วชิรพยาบาล,เขตดุสิต,100202,วัดประสาทบุญญาวาส ถนนดาวข่าง,1,72,119,378,497,1002,Zone01,1
77,78,วชิรพยาบาล,เขตดุสิต,100202,วัดประสาทบุญญาวาส ถนนดาวข่าง,2,119,261,290,551,1002,Zone01,2
78,79,วชิรพยาบาล,เขตดุสิต,100202,วัดประสาทบุญญาวาส ถนนดาวข่าง,3,122,245,256,501,1002,Zone01,2
79,80,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานกิจกรรมโรงเรียนวัดราชผาติการาม ถนนราชวิถี,4,128,212,210,422,1002,Zone01,4
80,81,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานกิจกรรมโรงเรียนวัดราชผาติการาม ถนนราชวิถี,5,158,218,223,441,1002,Zone01,7
81,82,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานจอดรถวัดราชผาติการาม ถนนราชวิถี,6,161,207,235,442,1002,Zone01,0
82,83,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานจอดรถวัดราชผาติการาม ถนนราชวิถี,7,2,20,353,373,1002,Zone01,1
83,84,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานกิจกรรมโรงเรียนโยนออฟอาร์ค ซอยสามเสน 13,8,121,166,232,398,1002,Zone01,2
84,85,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานกิจกรรมโรงเรียนโยนออฟอาร์ค ซอยสามเสน 13,9,95,182,227,409,1002,Zone01,1
85,86,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานกิจกรรมโรงเรียนโยนออฟอาร์ค ซอยสามเสน 13,10,135,200,241,441,1002,Zone01,2
86,87,วชิรพยาบาล,เขตดุสิต,100202,เต็นท์ลานกิจกรรมโรงเรียนโยนออฟอาร์ค ซอยสามเสน 13,11,109,210,228,438,1002,Zone01,2
87,88,วชิรพยาบาล,เขตดุสิต,100202,โรงเรียนโยนออฟอาร์ค ซอยสามเสน 13,12,101,196,249,445,1002,Zone01,1
