index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
3542,3543,บางซื่อ,เขตบางซื่อ,102901,อาคารศูนย์สาธารณสุข 3,13,310,273,332,605,1029,Zone03,4
3543,3544,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ศูนย์สาธารณสุข 3,14,148,259,286,545,1029,Zone03,4
3544,3545,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ข้างเทสโก้โลตัส,15,286,284,391,675,1029,Zone03,1
3545,3546,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ข้างเทสโก้โลตัส,16,223,302,392,694,1029,Zone03,3
3546,3547,บางซื่อ,เขตบางซื่อ,102901,เต็นท์พุทธสมาคม,17,206,269,372,641,1029,Zone03,1
3547,3548,บางซื่อ,เขตบางซื่อ,102901,เต็นท์พุทธสมาคม,18,219,283,381,664,1029,Zone03,1
3548,3549,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนราชนันทาจารย์ (สามเสนวิทยาลัย 2),19,165,257,295,552,1029,Zone03,3
3549,3550,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนราชนันทาจารย์ (สามเสนวิทยาลัย 2),20,187,231,282,513,1029,Zone03,3
3550,3551,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนราชนันทาจารย์ (สามเสนวิทยาลัย 2),21,152,252,279,531,1029,Zone03,1
3551,3552,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนราชนันทาจารย์ (สามเสนวิทยาลัย 2),22,173,226,274,500,1029,Zone03,4
3552,3553,บางซื่อ,เขตบางซื่อ,102901,เต็นท์โรงเรียนราชนันทาจารย์ (สามเสนวิทยาลัย 2),23,215,271,317,588,1029,Zone03,3
3553,3554,บางซื่อ,เขตบางซื่อ,102901,วิทยาลัยเทคโนโลยีวิมลบริหารธุรกิจ,24,223,321,373,694,1029,Zone03,1
3554,3555,บางซื่อ,เขตบางซื่อ,102901,วิทยาลัยเทคโนโลยีวิมลบริหารธุรกิจ,25,614,294,400,694,1029,Zone03,4
3555,3556,บางซื่อ,เขตบางซื่อ,102901,วิทยาลัยเทคโนโลยีวิมลบริหารธุรกิจ,26,483,281,388,669,1029,Zone03,1
3556,3557,บางซื่อ,เขตบางซื่อ,102901,วิทยาลัยเทคโนโลยีวิมลบริหารธุรกิจ,27,241,305,404,709,1029,Zone03,3
3557,3558,บางซื่อ,เขตบางซื่อ,102901,เต็นท์กองระบบส่งน้ำดิบ,28,174,310,335,645,1029,Zone03,2
3558,3559,บางซื่อ,เขตบางซื่อ,102901,เต็นท์กองระบบส่งน้ำดิบ,29,170,268,305,573,1029,Zone03,1
3559,3560,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนผะดุงศิษย์พิทยา,30,164,293,338,631,1029,Zone03,2
3560,3561,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนผะดุงศิษย์พิทยา,31,192,259,315,574,1029,Zone03,3
3561,3562,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนผะดุงศิษย์พิทยา,32,198,341,340,681,1029,Zone03,1
3562,3563,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนผะดุงศิษย์พิทยา,33,146,271,338,609,1029,Zone03,1
3563,3564,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนผะดุงศิษย์พิทยา,34,162,286,341,627,1029,Zone03,1
3564,3565,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนผะดุงศิษย์พิทยา,35,161,310,323,633,1029,Zone03,3
3565,3566,บางซื่อ,เขตบางซื่อ,102901,เต็นท์สี่แยกประชาชื่น ข้างอาคารชุด ไอดีโอ โมบิ บางซื่อ,36,369,274,370,644,1029,Zone03,1
3566,3567,บางซื่อ,เขตบางซื่อ,102901,เต็นท์สี่แยกประชาชื่น ข้างอาคารชุด ไอดีโอ โมบิ บางซื่อ,37,123,236,264,500,1029,Zone03,3
3567,3568,บางซื่อ,เขตบางซื่อ,102901,เต็นท์สี่แยกประชาชื่น ข้างอาคารชุด ไอดีโอ โมบิ บางซื่อ,38,393,263,345,608,1029,Zone03,6
3568,3569,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ข้างอาคารสุขประพฤติ,39,446,313,477,790,1029,Zone03,3
3569,3570,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หมวดการทางนนทบุรี,40,338,244,306,550,1029,Zone03,3
3570,3571,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หมวดการทางนนทบุรี,41,240,237,287,524,1029,Zone03,4
3571,3572,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ไปรษณีย์บางซื่อ,42,149,189,246,435,1029,Zone03,2
3572,3573,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ชุมสายโทรศัพท์ ซอยกรุงเทพ-นนทบุรี 18,43,127,220,228,448,1029,Zone03,3
3573,3574,บางซื่อ,เขตบางซื่อ,102901,โชว์รูมรถฮอนด้า ถนนกรุงเทพ-นนทบุรี,44,142,218,263,481,1029,Zone03,4
3574,3575,บางซื่อ,เขตบางซื่อ,102901,โชว์รูมรถฮอนด้า ถนนกรุงเทพ-นนทบุรี,45,153,214,202,416,1029,Zone03,1
3575,3576,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,46,184,315,343,658,1029,Zone03,1
3576,3577,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,47,224,302,353,655,1029,Zone03,3
3577,3578,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,48,383,222,312,534,1029,Zone03,1
3578,3579,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,49,550,293,352,645,1029,Zone03,3
3579,3580,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,50,633,345,426,771,1029,Zone03,4
3580,3581,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,51,396,349,410,759,1029,Zone03,0
3581,3582,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,52,204,267,364,631,1029,Zone03,0
3582,3583,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ใต้สถานีรถไฟฟ้าสายสีม่วง สถานีเตาปูน,53,365,302,372,674,1029,Zone03,0
3583,3584,บางซื่อ,เขตบางซื่อ,102901,เต็นท์โรงเรียนเทพสัมฤทธิ์วิทยา,54,230,289,323,612,1029,Zone03,3
3584,3585,บางซื่อ,เขตบางซื่อ,102901,เต็นท์โรงเรียนเทพสัมฤทธิ์วิทยา,55,130,281,328,609,1029,Zone03,5
3585,3586,บางซื่อ,เขตบางซื่อ,102901,เต็นท์โรงเรียนเทพสัมฤทธิ์วิทยา,56,207,283,345,628,1029,Zone03,3
3586,3587,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ที่จอดรถ ธนาคารไทยพาณิชย์ สาขาบางโพ,57,233,270,331,601,1029,Zone03,1
3587,3588,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ที่จอดรถ ธนาคารไทยพาณิชย์ สาขาบางโพ,58,144,275,291,566,1029,Zone03,3
3588,3589,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หน้าองค์การอุตสาหกรรมป่าไม้ ประชาราษฎร์ 1,59,208,252,335,587,1029,Zone03,2
3589,3590,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หน้าองค์การอุตสาหกรรมป่าไม้ ประชาราษฎร์ 1,60,197,235,325,560,1029,Zone03,1
3590,3591,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หน้าองค์การอุตสาหกรรมป่าไม้ ประชาราษฎร์ 1,61,522,311,314,625,1029,Zone03,0
3591,3592,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ในซอยอาทรอุปถัมภ์,62,245,312,374,686,1029,Zone03,0
3592,3593,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ในซอยอาทรอุปถัมภ์,63,253,309,384,693,1029,Zone03,1
3593,3594,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ในซอยอาทรอุปถัมภ์,64,199,364,406,770,1029,Zone03,3
3594,3595,บางซื่อ,เขตบางซื่อ,102901,ศาลาวัดประดู่ธรรมาธิปัตย์,65,168,230,313,543,1029,Zone03,2
3595,3596,บางซื่อ,เขตบางซื่อ,102901,ศาลาวัดประดู่ธรรมาธิปัตย์,66,170,266,312,578,1029,Zone03,2
3596,3597,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดประดู่ธรรมาธิปัตย์,67,165,280,332,612,1029,Zone03,2
3597,3598,บางซื่อ,เขตบางซื่อ,102901,เต็นท์โรงเรียนวัดประดู่ธรรมาธิปัตย์,68,163,232,289,521,1029,Zone03,0
3598,3599,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ซอยบริษัทมาเวลล์,69,168,240,290,530,1029,Zone03,1
3599,3600,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ซอยบริษัทมาเวลล์,70,234,247,299,546,1029,Zone03,0
3600,3601,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ซอยบริษัทมาเวลล์,71,167,209,264,473,1029,Zone03,1
3601,3602,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ข้างร้าน ช.โชคดี ซอยประชานฤมิตร,72,124,159,186,345,1029,Zone03,3
3602,3603,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ข้างร้านวันชัยการช่าง ซอยประชานฤมิตร,73,153,243,270,513,1029,Zone03,1
3603,3604,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ข้าง หจก.เอกพฤกษ์ ซอยประชานฤมิตร,74,103,220,236,456,1029,Zone03,1
3604,3605,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดบางโพโอมาวาส,75,185,301,320,621,1029,Zone03,4
3605,3606,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดบางโพโอมาวาส,76,124,247,298,545,1029,Zone03,1
3606,3607,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนกุลวรรณศึกษา,77,293,355,420,775,1029,Zone03,1
3607,3608,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนกุลวรรณศึกษา,78,236,320,380,700,1029,Zone03,1
3608,3609,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนกุลวรรณศึกษา,79,176,308,361,669,1029,Zone03,1
3609,3610,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนกุลวรรณศึกษา,80,331,307,348,655,1029,Zone03,0
3610,3611,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ศาลเจ้าแม่ทับทิม (ซอยประชานฤมิตร),81,214,289,320,609,1029,Zone03,3
3611,3612,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ศาลเจ้าแม่ทับทิม (ซอยประชานฤมิตร),82,243,302,389,691,1029,Zone03,1
3612,3613,บางซื่อ,เขตบางซื่อ,102901,เต็นท์สถานีตำรวจนครบาลเตาปูน,83,180,327,316,643,1029,Zone03,2
3613,3614,บางซื่อ,เขตบางซื่อ,102901,เต็นท์สถานีตำรวจนครบาลเตาปูน,84,144,201,249,450,1029,Zone03,4
3614,3615,บางซื่อ,เขตบางซื่อ,102901,เต็นท์สถานีตำรวจนครบาลเตาปูน,85,143,200,248,448,1029,Zone03,0
3615,3616,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดเวตวันธรรมาวาส,86,201,297,311,608,1029,Zone03,1
3616,3617,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดเวตวันธรรมาวาส,87,127,255,274,529,1029,Zone03,3
3617,3618,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดเวตวันธรรมาวาส,88,116,273,304,577,1029,Zone03,1
3618,3619,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ธนาคารกรุงไทย ซอยกรุงเทพ-นนทบุรี 23/1,89,227,321,418,739,1029,Zone03,3
3619,3620,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ลานจอดรถอาคารชุด รีเจ้นท์โฮม บางซ่อน,90,428,199,322,521,1029,Zone03,0
3620,3621,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ลานจอดรถอาคารชุด รีเจ้นท์โฮม บางซ่อน,91,445,200,323,523,1029,Zone03,2
3621,3622,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ลานจอดรถอาคารชุด รีเจ้นท์โฮม บางซ่อน,92,418,201,303,504,1029,Zone03,0
3622,3623,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ลานจอดรถอาคารชุด รีเจ้นท์โฮม บางซ่อน,93,572,258,404,662,1029,Zone03,4
3623,3624,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ตลาดบางซ่อน,94,177,251,314,565,1029,Zone03,1
3624,3625,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ตลาดบางซ่อน,95,145,286,305,591,1029,Zone03,3
3625,3626,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ตลาดบางซ่อน,96,138,252,318,570,1029,Zone03,0
3626,3627,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ตลาดบางซ่อน,97,157,241,291,532,1029,Zone03,0
3627,3628,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หมู่บ้านมั่นคงกัลยาณมิตร,98,224,331,370,701,1029,Zone03,0
3628,3629,บางซื่อ,เขตบางซื่อ,102901,เต็นท์ปากซอยประชาราษฎร์สาย1 ซอย 38 (ซอยสีน้ำเงิน),99,167,336,321,657,1029,Zone03,0
3629,3630,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หน้าอาคารพาณิชย์ ข้างตลาดวัฒนานันท์,100,177,333,404,737,1029,Zone03,0
3630,3631,บางซื่อ,เขตบางซื่อ,102901,เต็นท์หน้าตลาดวัฒนานันท์,101,163,305,336,641,1029,Zone03,1
3631,3632,บางซื่อ,เขตบางซื่อ,102901,เต็นท์พิบูลย์คอนโดทาวน์,102,242,242,330,572,1029,Zone03,1
3632,3633,บางซื่อ,เขตบางซื่อ,102901,เต็นท์พิบูลย์คอนโดทาวน์,103,364,262,391,653,1029,Zone03,0
3633,3634,บางซื่อ,เขตบางซื่อ,102901,เต็นท์พิบูลย์คอนโดทาวน์,104,197,289,358,647,1029,Zone03,4
3634,3635,บางซื่อ,เขตบางซื่อ,102901,เต็นท์พิบูลย์คอนโดทาวน์,105,243,315,377,692,1029,Zone03,2
3635,3636,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดสร้อยทอง,106,229,182,254,436,1029,Zone03,2
3636,3637,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดสร้อยทอง,107,149,190,218,408,1029,Zone03,0
3637,3638,บางซื่อ,เขตบางซื่อ,102901,โรงเรียนวัดสร้อยทอง,108,315,332,237,569,1029,Zone03,0
3638,3639,บางซื่อ,เขตบางซื่อ,102901,เต็นท์โรงเรียนวัดสร้อยทอง,109,95,213,241,454,1029,Zone03,3
3639,3640,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ชุมทางสยามยิปซี (บางซ่อน),1,363,285,373,658,1029,Zone03,0
3640,3641,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ปากซอยกรุงเทพ-นนทบุรี 40,2,132,149,193,342,1029,Zone03,3
3641,3642,วงศ์สว่าง,เขตบางซื่อ,102902,โชว์รูมรถนิสสัน ซอยกรุงเทพ-นนทบุรี 42,3,134,166,202,368,1029,Zone03,1
3642,3643,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ปั้มน้ำมันปตท. ปากซอยกรุงเทพ-นนทบุรี 37,4,247,300,384,684,1029,Zone03,1
3643,3644,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ปั้มน้ำมันปตท. ปากซอยกรุงเทพ-นนทบุรี 37,5,231,303,419,722,1029,Zone03,2
3644,3645,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ในซอยสุดซอยสมถวิล,6,218,379,403,782,1029,Zone03,1
3645,3646,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์กรมยุทธบริการทหาร,7,418,303,428,731,1029,Zone03,0
3646,3647,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์กรมยุทธบริการทหาร,8,288,336,379,715,1029,Zone03,3
3647,3648,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์กรมยุทธบริการทหาร,9,326,305,334,639,1029,Zone03,3
3648,3649,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าบิ๊กซี สาขาวงศ์สว่าง,10,444,239,326,565,1029,Zone03,3
3649,3650,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าบิ๊กซี สาขาวงศ์สว่าง,11,543,263,340,603,1029,Zone03,2
3650,3651,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าบิ๊กซี สาขาวงศ์สว่าง,12,484,234,334,568,1029,Zone03,3
3651,3652,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าธนาคารกรุงเทพ สาขาวงศ์สว่าง,13,125,170,237,407,1029,Zone03,2
3652,3653,วงศ์สว่าง,เขตบางซื่อ,102902,ลานกีฬาชุมชนยิ้มประยูรพัฒนา,14,183,265,340,605,1029,Zone03,4
3653,3654,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดประชาศรัทธาธรรม,15,174,308,352,660,1029,Zone03,2
3654,3655,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดประชาศรัทธาธรรม,16,167,258,292,550,1029,Zone03,2
3655,3656,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดประชาศรัทธาธรรม,17,225,311,362,673,1029,Zone03,3
3656,3657,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดประชาศรัทธาธรรม,18,182,310,346,656,1029,Zone03,3
3657,3658,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ในมหาวิทยาลัยเทคโนโลยีราชมงคลพระนครเหนือ,19,213,311,357,668,1029,Zone03,3
3658,3659,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ในหมู่บ้านพิบูลย์,20,206,252,318,570,1029,Zone03,4
3659,3660,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ในหมู่บ้านพิบูลย์,21,234,265,319,584,1029,Zone03,4
3660,3661,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์โรงเรียนวัดมัชฌันติการาม,22,149,268,270,538,1029,Zone03,2
3661,3662,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์โรงเรียนวัดมัชฌันติการาม,23,182,228,301,529,1029,Zone03,0
3662,3663,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์โรงเรียนวัดมัชฌันติการาม,24,230,263,319,582,1029,Zone03,0
3663,3664,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานจอดรถธนาคารกรุงไทย สาขาวงศ์สว่าง,25,195,242,310,552,1029,Zone03,2
3664,3665,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานกีฬาซอยวงศ์สว่าง 19,26,172,291,354,645,1029,Zone03,0
3665,3666,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานกีฬาซอยวงศ์สว่าง 19,27,224,327,391,718,1029,Zone03,2
3666,3667,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานกีฬาซอยวงศ์สว่าง 19,28,243,285,321,606,1029,Zone03,1
3667,3668,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานกีฬาซอยวงศ์สว่าง 19,29,274,315,399,714,1029,Zone03,6
3668,3669,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ในศูนย์สาธารณสุข 19 วงศ์สว่าง,30,157,182,243,425,1029,Zone03,1
3669,3670,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ในศูนย์สาธารณสุข 19 วงศ์สว่าง,31,129,210,236,446,1029,Zone03,1
3670,3671,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดเลียบราษฎร์บำรุง,32,178,211,302,513,1029,Zone03,1
3671,3672,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดเลียบราษฎร์บำรุง,33,161,270,312,582,1029,Zone03,3
3672,3673,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดเลียบราษฎร์บำรุง,34,141,264,300,564,1029,Zone03,1
3673,3674,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดเลียบราษฎร์บำรุง,35,138,256,289,545,1029,Zone03,0
3674,3675,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดทองสุทธาราม,36,189,236,331,567,1029,Zone03,1
3675,3676,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดทองสุทธาราม,37,203,260,302,562,1029,Zone03,1
3676,3677,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดทองสุทธาราม,38,198,267,340,607,1029,Zone03,3
3677,3678,วงศ์สว่าง,เขตบางซื่อ,102902,โรงเรียนวัดทองสุทธาราม,39,178,245,285,530,1029,Zone03,0
3678,3679,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์โรงเรียนวัดทองสุทธาราม,40,184,255,293,548,1029,Zone03,1
3679,3680,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ปากซอยกรุงเทพ-นนทบุรี 54 (หน้าหมู่บ้านวงศ์สว่าง),41,236,289,342,631,1029,Zone03,2
3680,3681,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานจอดรถเดอะแพชชั่น สนุ๊กเกอร์คลับ ซอยรัชดาภิเษก 66,42,395,267,402,669,1029,Zone03,4
3681,3682,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานจอดรถเดอะแพชชั่น สนุ๊กเกอร์คลับ ซอยรัชดาภิเษก 66,43,268,315,405,720,1029,Zone03,1
3682,3683,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานจอดรถเดอะแพชชั่น สนุ๊กเกอร์คลับ ซอยรัชดาภิเษก 66,44,213,299,375,674,1029,Zone03,0
3683,3684,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานจอดรถเดอะแพชชั่น สนุ๊กเกอร์คลับ ซอยรัชดาภิเษก 66,45,253,282,380,662,1029,Zone03,1
3684,3685,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าร้านดอกคูนนวดเพื่อสุขภาพ ซอยรัชดาภิเษก 66,46,215,316,340,656,1029,Zone03,0
3685,3686,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานจอดรถสถานีรถไฟบางซ่อน,47,413,256,314,570,1029,Zone03,2
3686,3687,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ลานจอดรถสถานีรถไฟบางซ่อน,48,171,196,271,467,1029,Zone03,3
3687,3688,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ข้างศาลเจ้าพ่อเห้งเจีย ซอยประชาชื่น 29,49,296,179,277,456,1029,Zone03,1
3688,3689,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ข้างศาลเจ้าพ่อเห้งเจีย ซอยประชาชื่น 29,50,278,206,249,455,1029,Zone03,1
3689,3690,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ใต้ทางด่วน ซอยประชาชื่น 30,51,214,208,277,485,1029,Zone03,2
3690,3691,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ใต้ทางด่วน ซอยประชาชื่น 30,52,175,249,299,548,1029,Zone03,2
3691,3692,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ใต้ทางด่วน ซอยประชาชื่น 30,53,177,224,299,523,1029,Zone03,3
3692,3693,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าอู่ช่าง ส.เซอร์วิส ซอยประชาชื่น 33,54,183,233,294,527,1029,Zone03,2
3693,3694,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์ปากซอยประชาชื่น 34,55,156,181,264,445,1029,Zone03,2
3694,3695,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์บริษัทเจษฎ์พัฒนา ซอยประชาชื่น 36,56,268,330,359,689,1029,Zone03,2
3695,3696,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์บริษัทเจษฎ์พัฒนา ซอยประชาชื่น 36,57,200,261,326,587,1029,Zone03,0
3696,3697,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์บริษัทเจษฎ์พัฒนา ซอยประชาชื่น 36,58,242,287,394,681,1029,Zone03,3
3697,3698,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์บริษัทเจษฎ์พัฒนา ซอยประชาชื่น 36,59,177,251,303,554,1029,Zone03,4
3698,3699,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าธนาคารกรุงเทพ ถนนประชาชื่น,60,487,230,371,601,1029,Zone03,0
3699,3700,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าธนาคารกรุงเทพ ถนนประชาชื่น,61,253,205,311,516,1029,Zone03,0
3700,3701,วงศ์สว่าง,เขตบางซื่อ,102902,เต็นท์หน้าธนาคารกรุงเทพ ถนนประชาชื่น,62,228,272,371,643,1029,Zone03,2
