index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
199,200,กระทุ่มราย,เขตหนองจอก,100301,เต็นท์บริเวณโรงสีเก่าตรงข้ามห้างสรรพสินค้า บิ๊กซีสาขาหนองจอก,1,157,363,343,706,1003,Zone04,1
200,201,กระทุ่มราย,เขตหนองจอก,100301,เต็นท์บริเวณโรงสีเก่าตรงข้ามห้างสรรพสินค้า บิ๊กซีสาขาหนองจอก,2,217,327,351,678,1003,Zone04,4
201,202,กระทุ่มราย,เขตหนองจอก,100301,เต็นท์บริเวณโรงสีเก่าตรงข้ามห้างสรรพสินค้า บิ๊กซีสาขาหนองจอก,3,430,352,459,811,1003,Zone04,4
202,203,กระทุ่มราย,เขตหนองจอก,100301,มหาวิทยาลัยเทคโนโลยีมหานคร,4,246,300,314,614,1003,Zone04,1
203,204,กระทุ่มราย,เขตหนองจอก,100301,มหาวิทยาลัยเทคโนโลยีมหานคร,5,151,274,298,572,1003,Zone04,2
204,205,กระทุ่มราย,เขตหนองจอก,100301,มหาวิทยาลัยเทคโนโลยีมหานคร,6,257,254,266,520,1003,Zone04,2
205,206,กระทุ่มราย,เขตหนองจอก,100301,แฟลตข้าราชการเขตหนองจอก ตรงข้ามสำนักงานเขตหนองจอก,7,235,276,330,606,1003,Zone04,3
206,207,กระทุ่มราย,เขตหนองจอก,100301,แฟลตข้าราชการเขตหนองจอก ตรงข้ามสำนักงานเขตหนองจอก,8,243,314,289,603,1003,Zone04,2
207,208,กระทุ่มราย,เขตหนองจอก,100301,โรงเรียนเซนต์เทเรซา,9,185,297,295,592,1003,Zone04,2
208,209,กระทุ่มราย,เขตหนองจอก,100301,โรงเรียนเซนต์เทเรซา,10,182,296,313,609,1003,Zone04,1
209,210,กระทุ่มราย,เขตหนองจอก,100301,โรงเรียนเซนต์เทเรซา,11,259,288,325,613,1003,Zone04,1
210,211,กระทุ่มราย,เขตหนองจอก,100301,โรงเรียนเซนต์เทเรซา,12,219,295,312,607,1003,Zone04,1
211,212,กระทุ่มราย,เขตหนองจอก,100301,เต็นท์ตรงข้ามบ้านเลขที่ 6/242 หมู่บ้านวัฒนา - ร่มไทร ถนนสังฆสันติสุข,13,358,392,462,854,1003,Zone04,2
212,213,กระทุ่มราย,เขตหนองจอก,100301,เต็นท์บริเวณทางเข้าหมู่บ้านนันทวันเซ็นต์ 1 ถนนสังฆสันติสุข,14,230,254,264,518,1003,Zone04,5
213,214,กระทุ่มราย,เขตหนองจอก,100301,เต็นท์บริเวณทางเข้าหมู่บ้านนันทวันเซ็นต์ 1 ถนนสังฆสันติสุข,15,224,220,284,504,1003,Zone04,1
