index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
1566,1567,สามเสนใน,เขตพญาไท,101401,เต็นท์หน้าห้างสรรพสินค้าบิ๊กซีซูเปอร์เซ็นเตอร์,1,270,247,310,557,1014,Zone01,2
1567,1568,สามเสนใน,เขตพญาไท,101401,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,2,275,216,359,575,1014,Zone01,3
1568,1569,สามเสนใน,เขตพญาไท,101401,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,3,162,261,294,555,1014,Zone01,1
1569,1570,สามเสนใน,เขตพญาไท,101401,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,4,316,204,334,538,1014,Zone01,5
1570,1571,สามเสนใน,เขตพญาไท,101401,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,5,296,156,264,420,1014,Zone01,2
1571,1572,สามเสนใน,เขตพญาไท,101401,เต็นท์บ้านโรจนา (ASHA QUEST HOUSE) ซอยอินทามระ 3,6,199,251,312,563,1014,Zone01,4
1572,1573,สามเสนใน,เขตพญาไท,101401,เต็นท์หน้าธนาคารกสิกรไทย สาขาสุทธิสาร,7,163,202,251,453,1014,Zone01,1
1573,1574,สามเสนใน,เขตพญาไท,101401,เต็นท์หน้าธนาคารกสิกรไทย สาขาสุทธิสาร,8,143,254,287,541,1014,Zone01,2
1574,1575,สามเสนใน,เขตพญาไท,101401,อาคารโรงจอดรถ ปากซอยอินทามระ 17,9,269,274,404,678,1014,Zone01,0
1575,1576,สามเสนใน,เขตพญาไท,101401,อาคารโรงจอดรถ ปากซอยอินทามระ 17,10,224,273,349,622,1014,Zone01,0
1576,1577,สามเสนใน,เขตพญาไท,101401,อาคารโรงจอดรถ ปากซอยอินทามระ 17,11,306,273,347,620,1014,Zone01,0
1577,1578,สามเสนใน,เขตพญาไท,101401,อาคารโรงจอดรถ ปากซอยอินทามระ 17,12,232,281,373,654,1014,Zone01,0
1578,1579,สามเสนใน,เขตพญาไท,101401,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,13,344,247,346,593,1014,Zone01,2
1579,1580,สามเสนใน,เขตพญาไท,101401,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,14,369,299,359,658,1014,Zone01,4
1580,1581,สามเสนใน,เขตพญาไท,101401,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,15,182,295,327,622,1014,Zone01,1
1581,1582,สามเสนใน,เขตพญาไท,101401,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,16,315,250,360,610,1014,Zone01,1
1582,1583,สามเสนใน,เขตพญาไท,101401,เต็นท์สมาคมพระคริสตธรรมไทย สี่แยกสุทธิสาร,17,358,161,263,424,1014,Zone01,1
