index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
4935,4936,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนคลองทรงกระเทียม (ซอยนาคนิวาส 2),1,226,324,346,670,1038,Zone03,1
4936,4937,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนคลองทรงกระเทียม (ซอยนาคนิวาส 2),2,243,303,369,672,1038,Zone03,0
4937,4938,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนคลองทรงกระเทียม (ซอยนาคนิวาส 2),3,259,281,390,671,1038,Zone03,1
4938,4939,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ปากซอยสังคมสงเคราะห์ 20,4,231,325,409,734,1038,Zone03,3
4939,4940,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ปากซอยสังคมสงเคราะห์ 20,5,215,308,380,688,1038,Zone03,0
4940,4941,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนฤทธิไกร (ซอยลาดพร้าววังหิน 1),6,297,252,349,601,1038,Zone03,3
4941,4942,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนฤทธิไกร (ซอยลาดพร้าววังหิน 1),7,205,279,322,601,1038,Zone03,5
4942,4943,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนฤทธิไกร (ซอยลาดพร้าววังหิน 1),8,184,270,337,607,1038,Zone03,1
4943,4944,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนฤทธิไกร (ซอยลาดพร้าววังหิน 1),9,203,269,334,603,1038,Zone03,3
4944,4945,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดลาดพร้าว (ซอยลาดพร้าววังหิน 23),10,257,312,345,657,1038,Zone03,3
4945,4946,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดลาดพร้าว (ซอยลาดพร้าววังหิน 23),11,411,283,392,675,1038,Zone03,2
4946,4947,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดลาดพร้าว (ซอยลาดพร้าววังหิน 23),12,249,276,351,627,1038,Zone03,1
4947,4948,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดลาดพร้าว (ซอยลาดพร้าววังหิน 23),13,440,262,355,617,1038,Zone03,1
4948,4949,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดลาดพร้าว (ซอยลาดพร้าววังหิน 23),14,237,273,364,637,1038,Zone03,1
4949,4950,ลาดพร้าว,เขตลาดพร้าว,103801,ศูนย์รับฝากไปรษณีย์จำนวนมาก (ตรงข้ามซอยลาดพร้าววังหิน 51),15,279,337,415,752,1038,Zone03,1
4950,4951,ลาดพร้าว,เขตลาดพร้าว,103801,ศูนย์รับฝากไปรษณีย์จำนวนมาก (ตรงข้ามซอยลาดพร้าววังหิน 51),16,259,325,440,765,1038,Zone03,0
4951,4952,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดสิริกมลาวาส (ถนนลาดพร้าววังหิน),17,299,304,386,690,1038,Zone03,2
4952,4953,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดสิริกมลาวาส (ถนนลาดพร้าววังหิน),18,262,289,387,676,1038,Zone03,1
4953,4954,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดสิริกมลาวาส (ถนนลาดพร้าววังหิน),19,276,299,383,682,1038,Zone03,1
4954,4955,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดสิริกมลาวาส (ถนนลาดพร้าววังหิน),20,232,330,371,701,1038,Zone03,2
4955,4956,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณวัดสิริกมลาวาส (ถนนลาดพร้าววังหิน),21,306,292,393,685,1038,Zone03,3
4956,4957,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนเทพวิทยา (ถนนเสนานิคม 1),22,198,239,332,571,1038,Zone03,1
4957,4958,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนเทพวิทยา (ถนนเสนานิคม 1),23,251,248,339,587,1038,Zone03,1
4958,4959,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนเทพวิทยา (ถนนเสนานิคม 1),24,223,268,312,580,1038,Zone03,0
4959,4960,ลาดพร้าว,เขตลาดพร้าว,103801,โรงเรียนเทพวิทยา (ถนนเสนานิคม 1),25,317,332,298,630,1038,Zone03,0
4960,4961,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ลานกีฬาหมู่บ้าน ช.อมรพันธุ์ 9 (ซอยเสนานิคม 1 ซอย 40),26,245,257,391,648,1038,Zone03,4
4961,4962,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ลานกีฬาหมู่บ้าน ช.อมรพันธุ์ 9 (ซอยเสนานิคม 1 ซอย 40),27,241,270,365,635,1038,Zone03,2
4962,4963,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ลานกีฬาหมู่บ้าน ช.อมรพันธุ์ 9 (ซอยเสนานิคม 1 ซอย 40),28,224,253,357,610,1038,Zone03,1
4963,4964,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ลานกีฬาหมู่บ้าน ช.อมรพันธุ์ 9 (ซอยเสนานิคม 1 ซอย 40),29,242,272,368,640,1038,Zone03,0
4964,4965,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ลานกีฬาหมู่บ้าน ช.อมรพันธุ์ 9 (ซอยเสนานิคม 1 ซอย 40),30,229,281,371,652,1038,Zone03,2
4965,4966,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ลานกีฬาหมู่บ้าน ช.อมรพันธุ์ 9 (ซอยเสนานิคม 1 ซอย 40),31,246,275,380,655,1038,Zone03,1
4966,4967,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณหมู่บ้านเสนานิเวศน์ โครงการ 1(ซอยเสนานิเวศน์ 112),32,190,231,295,526,1038,Zone03,1
4967,4968,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณหมู่บ้านเสนานิเวศน์ โครงการ 1(ซอยเสนานิเวศน์ 112),33,175,212,318,530,1038,Zone03,0
4968,4969,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์บริเวณหมู่บ้านเสนานิเวศน์ โครงการ 1(ซอยเสนานิเวศน์ 112),34,163,233,294,527,1038,Zone03,0
4969,4970,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์ลานกีฬาในหมู่บ้านเอื้อประชา (ซอยโชคชัย 4 ซอย 14),35,247,252,358,610,1038,Zone03,1
4970,4971,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์หน้าหมู่บ้านโอษธีศ รุ่น 3 (ซอยโชคชัย 4 ซอย 18),36,336,280,389,669,1038,Zone03,3
4971,4972,ลาดพร้าว,เขตลาดพร้าว,103801,เต็นท์หน้าหมู่บ้านโอษธีศ รุ่น 3 (ซอยโชคชัย 4 ซอย 18),37,237,300,366,666,1038,Zone03,0
4972,4973,ลาดพร้าว,เขตลาดพร้าว,103801,ที่จอดรถกองบังคับการปฏิบัติการพิเศษ (กองปราบปราม 2 ถนนโชคชัย 4),38,303,256,364,620,1038,Zone03,2
4973,4974,ลาดพร้าว,เขตลาดพร้าว,103801,ที่จอดรถกองบังคับการปฏิบัติการพิเศษ (กองปราบปราม 2 ถนนโชคชัย 4),39,224,262,369,631,1038,Zone03,2
