index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
958,959,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณพื้นที่ว่างบ้านเลขที่ 15 ซอยสุขุมวิท 89,1,459,251,405,656,1009,Zone02,2
959,960,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณพื้นที่ว่างบ้านเลขที่ 15 ซอยสุขุมวิท 89,2,326,268,376,644,1009,Zone02,4
960,961,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณพื้นที่ว่างบ้านเลขที่ 15 ซอยสุขุมวิท 89,3,231,276,365,641,1009,Zone02,3
961,962,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณลานจอดรถยนต์บริษัท เอส.เลอสันต์ จำกัด,4,318,325,449,774,1009,Zone02,3
962,963,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณลานจอดรถยนต์บริษัท เอส.เลอสันต์ จำกัด,5,299,308,440,748,1009,Zone02,1
963,964,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณด้านข้างเซเว่นอีเลฟเว่น ซอยพึ่งมี 1,6,365,285,426,711,1009,Zone02,2
964,965,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณด้านข้างเซเว่นอีเลฟเว่น ซอยพึ่งมี 1,7,239,296,393,689,1009,Zone02,2
965,966,บางจาก,เขตพระโขนง,100905,เต็นท์บริเวณด้านข้างเซเว่นอีเลฟเว่น ซอยพึ่งมี 1,8,261,292,378,670,1009,Zone02,0
966,967,บางจาก,เขตพระโขนง,100905,เต็นท์ข้างอู่เอส พี คาร์แคร์ ปากซอยพึ่งมี 17,9,142,228,272,500,1009,Zone02,1
967,968,บางจาก,เขตพระโขนง,100905,เต็นท์ข้างอู่เอส พี คาร์แคร์ ปากซอยพึ่งมี 17,10,127,225,263,488,1009,Zone02,1
968,969,บางจาก,เขตพระโขนง,100905,เต็นท์ข้างอู่เอส พี คาร์แคร์ ปากซอยพึ่งมี 17,11,162,244,273,517,1009,Zone02,1
969,970,บางจาก,เขตพระโขนง,100905,เต็นท์ข้างอู่เอส พี คาร์แคร์ ปากซอยพึ่งมี 17,12,127,221,262,483,1009,Zone02,1
970,971,บางจาก,เขตพระโขนง,100905,โรงเรียนมูลนิธิวัดราษฎร์ศรัทธาธรรมสงเคราะห์,13,150,250,284,534,1009,Zone02,2
