index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
6697,6698,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณหน้าสำนักงานหมู่บ้านวรารมย์ ถนนบางบอน 5,1,267,293,327,620,1050,Zone06,0
6698,6699,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณหน้าสำนักงานหมู่บ้านวรารมย์ ถนนบางบอน 5,2,248,260,327,587,1050,Zone06,0
6699,6700,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณหลังป้อมยามทางเข้าหมู่บ้านวรารมย์ ถนนบางบอน 5,3,203,247,313,560,1050,Zone06,0
6700,6701,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณหลังป้อมยามทางเข้าหมู่บ้านวรารมย์ ถนนบางบอน 5,4,217,270,302,572,1050,Zone06,0
6701,6702,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณหลังป้อมยามทางเข้าหมู่บ้านวรารมย์ ถนนบางบอน 5,5,234,271,278,549,1050,Zone06,0
6702,6703,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,6,246,333,358,691,1050,Zone06,0
6703,6704,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,7,230,337,337,674,1050,Zone06,0
6704,6705,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,8,226,314,355,669,1050,Zone06,0
6705,6706,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,9,206,293,314,607,1050,Zone06,0
6706,6707,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,10,228,261,349,610,1050,Zone06,0
6707,6708,บางบอนเหนือ,เขตบางบอน,105002,วิทยาลัยเทคนิคราชสิทธาราม ซอยเอกชัย 116,11,321,410,414,824,1050,Zone06,0
6708,6709,บางบอนเหนือ,เขตบางบอน,105002,วิทยาลัยเทคนิคราชสิทธาราม ซอยเอกชัย 116,12,247,393,402,795,1050,Zone06,0
6709,6710,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณบึงบางบอน ถนนบางบอน 3,13,318,351,397,748,1050,Zone06,0
6710,6711,บางบอนเหนือ,เขตบางบอน,105002,เต็นท์บริเวณบึงบางบอน ถนนบางบอน 3,14,271,334,422,756,1050,Zone06,0
6711,6712,บางบอนเหนือ,เขตบางบอน,105002,เต้นท์บริเวณบึงบางบอน ถนนบางบอน 3,15,275,334,386,720,1050,Zone06,0
