index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
5742,5743,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าหมู่บ้านเจริญทรัพย์,1,177,169,227,396,1043,Zone04,2
5743,5744,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าสนามกีฬา (ไนติงเกล),2,193,218,245,463,1043,Zone04,3
5744,5745,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถร้านอาหาร PLAY,3,272,212,339,551,1043,Zone04,2
5745,5746,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถร้านอาหาร PLAY,4,203,243,284,527,1043,Zone04,1
5746,5747,คันนายาว,เขตคันนายาว,104301,วัดราษฎร์ศรัทธาธรรม (บางชัน),5,181,216,297,513,1043,Zone04,3
5747,5748,คันนายาว,เขตคันนายาว,104301,วัดราษฎร์ศรัทธาธรรม (บางชัน),6,131,218,228,446,1043,Zone04,0
5748,5749,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณปั๊มน้ำมันเอสโซ่ (กม.12),7,347,352,422,774,1043,Zone04,2
5749,5750,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าสวนคันนายาวรมณีย์,8,257,292,342,634,1043,Zone04,0
5750,5751,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าสวนคันนายาวรมณีย์,9,236,255,344,599,1043,Zone04,3
5751,5752,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าสวนคันนายาวรมณีย์,10,257,304,356,660,1043,Zone04,1
5752,5753,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณอาคารอมรพันธ์แซทเทอไลท์คอนโดทาวน์ (R 4),11,306,324,390,714,1043,Zone04,4
5753,5754,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณอาคารอมรพันธ์แซทเทอไลท์คอนโดทาวน์ (R 4),12,393,357,431,788,1043,Zone04,1
5754,5755,คันนายาว,เขตคันนายาว,104301,ศาลาบริเวณสนามเด็กเล่นหมู่บ้านเก้าแสนเจ็ด,13,208,198,285,483,1043,Zone04,1
5755,5756,คันนายาว,เขตคันนายาว,104301,ศาลาบริเวณสนามเด็กเล่นหมู่บ้านเก้าแสนเจ็ด,14,156,169,249,418,1043,Zone04,0
5756,5757,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถแกรนด์สยามอินน์,15,149,197,217,414,1043,Zone04,0
5757,5758,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถแกรนด์สยามอินน์,16,171,227,291,518,1043,Zone04,2
5758,5759,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานกีฬาชุมชนอมรพันธ์นครสวนสยาม,17,220,261,336,597,1043,Zone04,2
5759,5760,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถธนาคารกรุงเทพ สาขาสวนสยาม,18,234,272,316,588,1043,Zone04,2
5760,5761,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถธนาคารไทยพาณิชย์ สาขาถนนเสรีไทย,19,250,280,312,592,1043,Zone04,0
5761,5762,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านเกษรา,20,479,294,454,748,1043,Zone04,0
5762,5763,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านเกษรา,21,191,208,287,495,1043,Zone04,0
5763,5764,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถทองประกายคอนโดเทล,22,129,209,276,485,1043,Zone04,2
5764,5765,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถทองประกายคอนโดเทล,23,191,233,255,488,1043,Zone04,1
5765,5766,คันนายาว,เขตคันนายาว,104301,โรงเรียนคันนายาว,24,260,389,449,838,1043,Zone04,1
5766,5767,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าโชว์รูมรถยนต์โตโยต้า สาขาสุขาภิบาล 2,25,253,212,310,522,1043,Zone04,1
5767,5768,คันนายาว,เขตคันนายาว,104301,โรงเรียนสอนศาสนานูรุดดีน (สุเหร่าแดง),26,175,343,341,684,1043,Zone04,1
5768,5769,คันนายาว,เขตคันนายาว,104301,โรงเรียนสอนศาสนานูรุดดีน (สุเหร่าแดง),27,164,311,348,659,1043,Zone04,2
5769,5770,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าหมู่บ้านเรือนทองนิเวศน์,28,307,356,416,772,1043,Zone04,1
5770,5771,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณปากซอยเสรีไทย 67,29,220,246,295,541,1043,Zone04,5
5771,5772,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณปากซอยเสรีไทย 69,30,330,312,394,706,1043,Zone04,0
5772,5773,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณปากซอยเสรีไทย 69,31,158,347,340,687,1043,Zone04,2
5773,5774,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณปากซอยเสรีไทย 69,32,155,376,362,738,1043,Zone04,1
5774,5775,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณปากซอยเสรีไทย 71/1,33,301,250,350,600,1043,Zone04,0
5775,5776,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณ สน.บางชัน,34,168,243,172,415,1043,Zone04,0
5776,5777,คันนายาว,เขตคันนายาว,104301,บริเวณชุมชนหมู่บ้านอมรพันธ์นครเสรีไทย (ศาลามหาราช),35,289,313,437,750,1043,Zone04,1
5777,5778,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านราณี,36,149,161,207,368,1043,Zone04,1
5778,5779,คันนายาว,เขตคันนายาว,104301,ศูนย์พัฒนาเด็กก่อนวัยเรียนชุมชนบ้านเกาะ,37,113,238,243,481,1043,Zone04,2
5779,5780,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานกีฬาหมู่บ้านแสงอรุณ,38,201,283,319,602,1043,Zone04,3
5780,5781,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานกีฬาหมู่บ้านแสงอรุณ,39,210,321,338,659,1043,Zone04,1
5781,5782,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถข้างอาคารบลอสซั่ม คอนโด,40,337,248,290,538,1043,Zone04,3
5782,5783,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณลานจอดรถข้างอาคารบลอสซั่ม คอนโด,41,322,315,368,683,1043,Zone04,0
5783,5784,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าสโมสรหมู่บ้านชลลดา,42,215,255,305,560,1043,Zone04,2
5784,5785,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านเพชรอนันต์,43,484,404,538,942,1043,Zone04,2
5785,5786,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านเพชรอนันต์,44,473,382,539,921,1043,Zone04,3
5786,5787,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านเพชรอนันต์,45,467,445,546,991,1043,Zone04,2
5787,5788,คันนายาว,เขตคันนายาว,104301,อาคารที่ทำการชุมชนสุขอนันต์,46,155,287,329,616,1043,Zone04,1
5788,5789,คันนายาว,เขตคันนายาว,104301,เต็นท์ใกล้ที่ทำการชุมชนสุขอนันต์,47,140,256,292,548,1043,Zone04,3
5789,5790,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าหมู่บ้านเปรมฤทัย 3,48,181,268,270,538,1043,Zone04,1
5790,5791,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าหมู่บ้านเปรมฤทัย 3,49,201,231,295,526,1043,Zone04,1
5791,5792,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าอาคารเสียงทิพย์สถานธรรม ถนนปัญญาอินทรา,50,145,172,169,341,1043,Zone04,1
5792,5793,คันนายาว,เขตคันนายาว,104301,เต็นท์บริเวณหน้าศูนย์การค้าแฟชั่นไอส์แลนด์,51,290,358,410,768,1043,Zone04,1
5793,5794,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณปากซอยเสรีไทย 42,1,81,166,163,329,1043,Zone04,3
5794,5795,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณฝั่งตรงข้ามซอยเสรีไทย 38 แยก 4,2,297,338,417,755,1043,Zone04,4
5795,5796,รามอินทรา,เขตคันนายาว,104302,โรงเรียนสอนศาสนาอัล-คอยรียะฮ์,3,164,343,431,774,1043,Zone04,2
5796,5797,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณหน้าธนาคารทีเอ็มบีธนชาต สาขาเสรีไทย 32,4,269,361,424,785,1043,Zone04,1
5797,5798,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณทางเข้าหน้าหมู่บ้านนวธานี,5,329,338,446,784,1043,Zone04,3
5798,5799,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณชุมชนเกาะแครายพัฒนา,6,51,80,99,179,1043,Zone04,2
5799,5800,รามอินทรา,เขตคันนายาว,104302,เต็นท์ในซอยเสรีไทย 61 หมู่บ้านสุวธานี,7,271,328,419,747,1043,Zone04,0
5800,5801,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณปากซอยหน้าหมู่บ้านศิรินเทพ,8,155,160,228,388,1043,Zone04,2
5801,5802,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณวัดคลองครุ,9,251,185,240,425,1043,Zone04,1
5802,5803,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณหน้าสโมสรหมู่บ้านบูเลอวาร์ด เฟส 1,10,308,306,406,712,1043,Zone04,1
5803,5804,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณลานกีฬา 2 เคหะธานี 3 (หน้าหมู่บ้านกัญจเพ็ชร),11,367,375,512,887,1043,Zone04,0
5804,5805,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณหน้าศูนย์เด็กปฐมวัยสุขาภิบาล 1 (การเคหะแห่งชาติ),12,91,153,154,307,1043,Zone04,1
5805,5806,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณสระน้ำหมู่บ้านปัฐวิกรณ์,13,283,350,485,835,1043,Zone04,4
5806,5807,รามอินทรา,เขตคันนายาว,104302,เต็นท์บริเวณสระน้ำหมู่บ้านปัฐวิกรณ์,14,287,340,414,754,1043,Zone04,3
