index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
2025,2026,คลองสาน,เขตคลองสาน,101802,เต็นท์หน้าโรงเรียนวัดทองธรรมชาติ,3,143,220,253,473,1018,Zone05,2
2026,2027,คลองสาน,เขตคลองสาน,101802,เต็นท์หน้าโรงเรียนวัดทองธรรมชาติ,4,166,249,314,563,1018,Zone05,1
2027,2028,คลองสาน,เขตคลองสาน,101802,เต็นท์หน้าโรงเรียนวัดทองธรรมชาติ,5,176,219,285,504,1018,Zone05,0
2028,2029,คลองสาน,เขตคลองสาน,101802,เต็นท์หน้าโรงเรียนวัดทองธรรมชาติ,6,117,225,232,457,1018,Zone05,0
2029,2030,คลองสาน,เขตคลองสาน,101802,เต็นท์หน้าโรงเรียนวัดทองธรรมชาติ,7,149,261,312,573,1018,Zone05,1
2030,2031,คลองสาน,เขตคลองสาน,101802,เต็นท์ในวิทยาลัยสารพัดช่างธนบุรี  ถนนเชียงใหม่,8,108,185,195,380,1018,Zone05,1
2031,2032,คลองสาน,เขตคลองสาน,101802,โรงเรียนวัดทองนพคุณ,9,217,231,445,676,1018,Zone05,1
2032,2033,คลองสาน,เขตคลองสาน,101802,โรงเรียนวัดทองนพคุณ,10,118,215,250,465,1018,Zone05,1
2033,2034,คลองสาน,เขตคลองสาน,101802,เต็นท์หน้าธนาคารทหารไทยธนชาต  สาขาลาดหญ้า,11,172,178,209,387,1018,Zone05,2
2034,2035,คลองสาน,เขตคลองสาน,101802,โรงจอดรถสำนักการศึกษา,12,160,299,223,522,1018,Zone05,3
2035,2036,คลองสาน,เขตคลองสาน,101802,โรงจอดรถสำนักการศึกษา,13,84,171,161,332,1018,Zone05,4
2036,2037,คลองสาน,เขตคลองสาน,101802,เต็นท์บริเวณสามเหลี่ยมลาดหญ้า,14,175,228,280,508,1018,Zone05,1
2037,2038,คลองสาน,เขตคลองสาน,101802,ที่จอดรถธนาคารไทยพาณิชย์  สาขาลาดหญ้า,15,199,244,300,544,1018,Zone05,3
2038,2039,คลองสาน,เขตคลองสาน,101802,ที่จอดรถธนาคารไทยพาณิชย์  สาขาลาดหญ้า,16,168,234,254,488,1018,Zone05,0
2039,2040,คลองสาน,เขตคลองสาน,101802,โถงใต้อาคารบริษัท เอี่ยมกิจ เทรดดิ้ง จำกัด ฝั่งซอยเจริญรัถ 3,17,157,217,283,500,1018,Zone05,1
2040,2041,คลองสาน,เขตคลองสาน,101802,เต็นท์บริเวณลาดจอดรถโรงเรียนผดุงกิจวิทยา (เดิม)  ถนนเจริญรัถ,18,116,149,163,312,1018,Zone05,1
2041,2042,คลองสาน,เขตคลองสาน,101802,ศูนย์เยาวชน (กระจ่างบริรักษ์นิติเกษตร)  ถนนสมเด็จเจ้าพระยา,19,97,154,166,320,1018,Zone05,2
2042,2043,คลองสาน,เขตคลองสาน,101802,ศูนย์เยาวชน (กระจ่างบริรักษ์นิติเกษตร) ถนนสมเด็จเจ้าพระยา,20,101,157,192,349,1018,Zone05,0
2043,2044,บางลำภูล่าง,เขตคลองสาน,101803,โรงเรียนอนุบาลศันสนีย์  ซอยเจริญนคร 23,1,148,150,181,331,1018,Zone05,0
2044,2045,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์หน้าร้าน ส.สมบูรณ์ออกซิเจน (ข้างโรงเลื่อยเกษตร) ถนนเจริญนคร,2,143,137,218,355,1018,Zone05,1
2045,2046,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์หน้าร้าน ส.สมบูรณ์ออกซิเจน (ข้างโรงเลื่อยเกษตร)ถนนเจริญนคร,3,100,169,179,348,1018,Zone05,0
2046,2047,บางลำภูล่าง,เขตคลองสาน,101803,ห้องประชุมโรงเรียนวัดเศวตฉัตร,4,108,281,291,572,1018,Zone05,1
2047,2048,บางลำภูล่าง,เขตคลองสาน,101803,ห้องประชุมโรงเรียนวัดเศวตฉัตร,5,114,165,213,378,1018,Zone05,1
2048,2049,บางลำภูล่าง,เขตคลองสาน,101803,ที่จอดรถธนาคารกรุงศรีอยุธยา สาขาย่อยเจริญนคร ซอย 35,6,475,259,426,685,1018,Zone05,3
2049,2050,บางลำภูล่าง,เขตคลองสาน,101803,ที่จอดรถธนาคารกรุงศรีอยุธยา สาขาย่อยเจริญนคร ซอย 35,7,155,184,264,448,1018,Zone05,2
2050,2051,บางลำภูล่าง,เขตคลองสาน,101803,ที่จอดรถธนาคารกรุงศรีอยุธยา สาขาย่อยเจริญนคร ซอย 35,8,169,231,262,493,1018,Zone05,1
2051,2052,บางลำภูล่าง,เขตคลองสาน,101803,ที่จอดรถธนาคารกรุงศรีอยุธยา สาขาย่อยเจริญนคร ซอย 35,9,190,234,313,547,1018,Zone05,0
2052,2053,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์บริเวณลานเอนกประสงค์ในชุมชนหลังตลาดเจริญนคร ซอยเจริญนคร 55,10,81,213,222,435,1018,Zone05,0
2053,2054,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์บริเวณลานเอนกประสงค์ในชุมชนหลังตลาดเจริญนคร ซอยเจริญนคร 55,11,91,163,219,382,1018,Zone05,5
2054,2055,บางลำภูล่าง,เขตคลองสาน,101803,อาคารสมาคมตระกูลลิ้ม ซอยเจริญนคร 46,12,163,177,208,385,1018,Zone05,3
2055,2056,บางลำภูล่าง,เขตคลองสาน,101803,อาคารสมาคมตระกูลลิ้ม ซอยเจริญนคร 46,13,148,210,287,497,1018,Zone05,4
2056,2057,บางลำภูล่าง,เขตคลองสาน,101803,อาคารสมาคมตระกูลลิ้ม ซอยเจริญนคร 46,14,223,245,335,580,1018,Zone05,0
2057,2058,บางลำภูล่าง,เขตคลองสาน,101803,อาคารสมาคมตระกูลลิ้ม ซอยเจริญนคร 46,15,169,238,302,540,1018,Zone05,3
2058,2059,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถธนาคารไทยพาณิชย์  สาขาเจริญนคร,16,146,196,247,443,1018,Zone05,0
2059,2060,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถธนาคารไทยพาณิชย์  สาขาเจริญนคร,17,176,227,248,475,1018,Zone05,2
2060,2061,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถธนาคารไทยพาณิชย์  สาขาเจริญนคร,18,177,225,283,508,1018,Zone05,1
2061,2062,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ข้างโบสถ์บน (วัดเศวตฉัตร),19,147,275,324,599,1018,Zone05,1
2062,2063,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถ สำนักงานที่ดินกรุงเทพมหานคร สาขาธนบุรี(ซอยเจริญนคร 28),20,194,242,332,574,1018,Zone05,2
2063,2064,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถ สำนักงานที่ดินกรุงเทพมหานคร สาขาธนบุรี(ซอยเจริญนคร 28),21,152,226,269,495,1018,Zone05,0
2064,2065,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถในซอยเจริญนคร 30/2 (ซ้งโภชนา),22,159,243,267,510,1018,Zone05,0
2065,2066,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถในซอยเจริญนคร 30/2 (ซ้งโภชนา),23,109,182,237,419,1018,Zone05,2
2066,2067,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์บริเวณปากซอยเจริญนคร 32/1,24,311,285,399,684,1018,Zone05,2
2067,2068,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์บริเวณปากซอยเจริญนคร 32/1,25,152,231,266,497,1018,Zone05,1
2068,2069,บางลำภูล่าง,เขตคลองสาน,101803,ห้องประชุมโรงเรียนวัดสุทธาราม,26,155,281,336,617,1018,Zone05,1
2069,2070,บางลำภูล่าง,เขตคลองสาน,101803,ห้องประชุมโรงเรียนวัดสุทธาราม,27,190,299,365,664,1018,Zone05,4
2070,2071,บางลำภูล่าง,เขตคลองสาน,101803,ห้องประชุมโรงเรียนมัธยมวัดสุทธาราม (อาคารตากสินฯ),28,183,271,319,590,1018,Zone05,0
2071,2072,บางลำภูล่าง,เขตคลองสาน,101803,ห้องประชุมโรงเรียนมัธยมวัดสุทธาราม (อาคารตากสินฯ),29,176,324,372,696,1018,Zone05,3
2072,2073,บางลำภูล่าง,เขตคลองสาน,101803,โรงอาหารโรงเรียนมัธยมวัดสุทธาราม,30,222,289,401,690,1018,Zone05,1
2073,2074,บางลำภูล่าง,เขตคลองสาน,101803,โรงอาหารโรงเรียนมัธยมวัดสุทธาราม,31,162,231,253,484,1018,Zone05,2
2074,2075,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ปากซอยกรุงธนบุรี 2,32,380,281,363,644,1018,Zone05,4
2075,2076,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถบ้านวัฒนา  ซอยกรุงธนบุรี 6,33,466,367,524,891,1018,Zone05,1
2076,2077,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถบ้านวัฒนา ซอยกรุงธนบุรี 6,34,221,299,365,664,1018,Zone05,2
2077,2078,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถโรงเรียนอนุบาลเชาวน์ดี  ซอยกรุงธนบุรี 6,35,158,253,282,535,1018,Zone05,0
2078,2079,บางลำภูล่าง,เขตคลองสาน,101803,เต็นท์ลานจอดรถโรงเรียนอนุบาลเชาวน์ดี  ซอยกรุงธนบุรี 6,36,160,244,240,484,1018,Zone05,0
2079,2080,คลองต้นไทร,เขตคลองสาน,101804,ศาลเจ้าอาเหนียวเก่า ซอยสมเด็จพระเจ้าตากสิน 5,1,157,205,268,473,1018,Zone05,1
2080,2081,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานจอดรถอาคารสาทร บิซิเนสปาร์ค สถานีรถไฟฟ้าวงเวียนใหญ่ฝั่งซอยกรุงธนบุรี 1,2,178,284,378,662,1018,Zone05,0
2081,2082,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานจอดรถอาคารสาทร บิซิเนสปาร์ค สถานีรถไฟฟ้าวงเวียนใหญ่ฝั่งซอยกรุงธนบุรี 1,3,259,319,370,689,1018,Zone05,1
2082,2083,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานจอดรถอาคารสาทร บิซิเนสปาร์ค สถานีรถไฟฟ้าวงเวียนใหญ่ฝั่งซอยกรุงธนบุรี 1,4,460,301,486,787,1018,Zone05,1
2083,2084,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานจอดรถอาคารสาทร บิซิเนสปาร์ค สถานีรถไฟฟ้าวงเวียนใหญ่ฝั่งซอยกรุงธนบุรี 1,5,236,291,396,687,1018,Zone05,1
2084,2085,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานจอดรถอาคารสาทร บิซิเนสปาร์ค สถานีรถไฟฟ้าวงเวียนใหญ่ฝั่งซอยกรุงธนบุรี 1,6,481,308,413,721,1018,Zone05,2
2085,2086,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานกีฬาชุมชนซอยร่วมมิตร  ซอยเจริญรัถ 8,7,201,266,335,601,1018,Zone05,1
2086,2087,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานกีฬาชุมชนซอยร่วมมิตร  ซอยเจริญรัถ 8,8,206,294,332,626,1018,Zone05,1
2087,2088,คลองต้นไทร,เขตคลองสาน,101804,ห้องประชุมโรงเรียนวัดทองเพลง,9,160,209,269,478,1018,Zone05,2
2088,2089,คลองต้นไทร,เขตคลองสาน,101804,ห้องประชุมโรงเรียนวัดทองเพลง,10,120,199,191,390,1018,Zone05,7
2089,2090,คลองต้นไทร,เขตคลองสาน,101804,โรงอาหารโรงเรียนวัดทองเพลง,11,107,162,220,382,1018,Zone05,3
2090,2091,คลองต้นไทร,เขตคลองสาน,101804,โรงอาหารโรงเรียนวัดทองเพลง,12,139,266,272,538,1018,Zone05,2
2091,2092,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ลานจอดรถโรงเรียนนานาชาติอินเตอร์เนชั่นแนลไพโอเนียร์สซอยเจริญรัถ 14,13,116,184,209,393,1018,Zone05,3
2092,2093,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ปากซอยกรุงธนบุรี 5  ถนนกรุงธนบุรี,14,258,320,415,735,1018,Zone05,3
2093,2094,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ปากซอยกรุงธนบุรี 5  ถนนกรุงธนบุรี,15,425,244,366,610,1018,Zone05,2
2094,2095,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ปากซอยกรุงธนบุรี 5  ถนนกรุงธนบุรี,16,450,235,394,629,1018,Zone05,0
2095,2096,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ใต้สะพานสมเด็จพระเจ้าตากสิน (สาทร),17,260,234,328,562,1018,Zone05,3
2096,2097,คลองต้นไทร,เขตคลองสาน,101804,เต็นท์ใต้สะพานสมเด็จพระเจ้าตากสิน (สาทร),18,416,244,310,554,1018,Zone05,1
2097,2098,คลองต้นไทร,เขตคลองสาน,101804,ศาลาวัดสุวรรณ,19,159,233,257,490,1018,Zone05,1
2098,2099,คลองต้นไทร,เขตคลองสาน,101804,ศาลาวัดสุวรรณ,20,169,248,277,525,1018,Zone05,0
2099,2100,คลองต้นไทร,เขตคลองสาน,101804,ศาลาวัดสุวรรณ,21,207,253,328,581,1018,Zone05,2
2100,2101,คลองต้นไทร,เขตคลองสาน,101804,โรงอาหารวิทยาลัยเทคโนโลยีมิตรพลบริหารธุรกิจ  ซอยเจริญรัถ 30,22,195,228,348,576,1018,Zone05,1
2101,2102,คลองต้นไทร,เขตคลองสาน,101804,โรงอาหารวิทยาลัยเทคโนโลยีมิตรพลบริหารธุรกิจ  ซอยเจริญรัถ 30,23,155,234,289,523,1018,Zone05,2
2102,2103,คลองต้นไทร,เขตคลองสาน,101804,โรงอาหารวิทยาลัยเทคโนโลยีมิตรพลบริหารธุรกิจ  ซอยเจริญรัถ 30,24,143,205,260,465,1018,Zone05,0
2103,2104,คลองต้นไทร,เขตคลองสาน,101804,ห้องประชุมโรงเรียนวัดสุวรรณ,25,261,295,358,653,1018,Zone05,2
2104,2105,คลองต้นไทร,เขตคลองสาน,101804,ห้องประชุมโรงเรียนวัดสุวรรณ,26,244,296,326,622,1018,Zone05,2
2105,2106,คลองต้นไทร,เขตคลองสาน,101804,ห้องประชุมโรงเรียนวัดสุวรรณ,27,297,219,319,538,1018,Zone05,3
