index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
3772,3773,เสนานิคม,เขตจตุจักร,103002,เต็นท์บริเวณทางเท้าปากซอยเสนานิคม1 ซอย 13 (ซอยวรรณชิต),23,250,316,378,694,1030,Zone03,0
3773,3774,เสนานิคม,เขตจตุจักร,103002,เต็นท์บริเวณทางเท้าหน้าอาคาร BEE HOUSE (ถนนเสนานิคม1),24,144,202,204,406,1030,Zone03,3
3774,3775,จันทรเกษม,เขตจตุจักร,103003,อาคารโรงเรียนเสนานิคม,1,337,338,452,790,1030,Zone03,0
3775,3776,จันทรเกษม,เขตจตุจักร,103003,อาคารโรงเรียนเสนานิคม,2,452,321,471,792,1030,Zone03,2
3776,3777,จันทรเกษม,เขตจตุจักร,103003,อาคารโรงเรียนเสนานิคม,3,222,349,443,792,1030,Zone03,4
3777,3778,จันทรเกษม,เขตจตุจักร,103003,อาคารโรงเรียนเสนานิคม,4,307,329,444,773,1030,Zone03,0
3778,3779,จันทรเกษม,เขตจตุจักร,103003,อาคารโรงเรียนเสนานิคม,5,313,366,415,781,1030,Zone03,0
3779,3780,จันทรเกษม,เขตจตุจักร,103003,อาคารโรงเรียนเสนานิคม,6,240,357,434,791,1030,Zone03,2
3780,3781,จันทรเกษม,เขตจตุจักร,103003,อาคารสระว่ายน้ำ (ซอยพหลโยธิน30),7,288,504,269,773,1030,Zone03,1
3781,3782,จันทรเกษม,เขตจตุจักร,103003,อาคารสระว่ายน้ำ (ซอยพหลโยธิน30),8,376,408,445,853,1030,Zone03,2
3782,3783,จันทรเกษม,เขตจตุจักร,103003,อาคารสระว่ายน้ำ (ซอยพหลโยธิน30),9,358,418,442,860,1030,Zone03,2
3783,3784,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณทางเท้าหน้าธนาคารกสิกรไทย สาขาบางเขน(ถนนพหลโยธิน),10,719,382,567,949,1030,Zone03,2
3784,3785,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณทางเท้าหน้าปากซอยรัชดาภิเษก44(ตรงข้ามสถานีตำรวจนครบาลพหลโยธิน),11,198,305,336,641,1030,Zone03,3
3785,3786,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณทางเท้าหน้าปากซอยรัชดาภิเษก44(ตรงข้ามสถานีตำรวจนครบาลพหลโยธิน),12,237,285,369,654,1030,Zone03,3
3786,3787,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณทางเท้าหน้าปากซอยรัชดาภิเษก44(ตรงข้ามสถานีตำรวจนครบาลพหลโยธิน),13,228,260,382,642,1030,Zone03,2
3787,3788,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณที่จอดรถหน้าร้านไก่ย่างเสือใหญ่ซอยรัชดาภิเษก36 (ซอยเสือใหญ่อุทิศ),14,234,293,342,635,1030,Zone03,0
3788,3789,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณที่จอดรถหน้าร้านไก่ย่างเสือใหญ่ซอยรัชดาภิเษก36 (ซอยเสือใหญ่อุทิศ),15,294,278,360,638,1030,Zone03,1
3789,3790,จันทรเกษม,เขตจตุจักร,103003,อาคารเรียนรวม (อาคาร 28)มหาวิทยาลัยราชภัฏจันทรเกษม ใกล้ประตู 3,16,417,347,475,822,1030,Zone03,4
3790,3791,จันทรเกษม,เขตจตุจักร,103003,อาคารเรียนรวม (อาคาร 28)มหาวิทยาลัยราชภัฏจันทรเกษม ใกล้ประตู 3,17,484,361,467,828,1030,Zone03,1
3791,3792,จันทรเกษม,เขตจตุจักร,103003,อาคารเรียนรวม (อาคาร 28)มหาวิทยาลัยราชภัฏจันทรเกษม ใกล้ประตู 3,18,535,344,478,822,1030,Zone03,1
3792,3793,จันทรเกษม,เขตจตุจักร,103003,อาคารเรียนรวม (อาคาร 28)มหาวิทยาลัยราชภัฏจันทรเกษม ใกล้ประตู 3,19,366,360,473,833,1030,Zone03,0
3793,3794,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),20,388,394,490,884,1030,Zone03,1
3794,3795,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),21,326,365,524,889,1030,Zone03,1
3795,3796,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),22,356,390,502,892,1030,Zone03,1
3796,3797,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),23,388,399,474,873,1030,Zone03,2
3797,3798,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),24,477,385,480,865,1030,Zone03,3
3798,3799,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),25,487,371,498,869,1030,Zone03,1
3799,3800,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),26,378,386,498,884,1030,Zone03,1
3800,3801,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),27,525,364,512,876,1030,Zone03,2
3801,3802,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถยนต์ ประตู 3กรมส่งเสริมการค้าระหว่างประเทศ (ถนนรัชดาภิเษก),28,487,377,474,851,1030,Zone03,1
3802,3803,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณสวนสนุกข้างสโมสรหมู่บ้านศุภาลัยวิลล์,29,289,248,345,593,1030,Zone03,2
3803,3804,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถศิขรี แมนชั่น(ซอยลาดพร้าว34),30,291,260,320,580,1030,Zone03,1
3804,3805,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถศิขรี แมนชั่น(ซอยลาดพร้าว34),31,434,247,323,570,1030,Zone03,1
3805,3806,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถสนามเทนนิส(ซอยลาดพร้าว33),32,184,204,290,494,1030,Zone03,2
3806,3807,จันทรเกษม,เขตจตุจักร,103003,เต็นท์บริเวณลานจอดรถสนามเทนนิส(ซอยลาดพร้าว33),33,289,212,297,509,1030,Zone03,1
3807,3808,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,34,299,310,457,767,1030,Zone03,0
3808,3809,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,35,280,329,435,764,1030,Zone03,4
3809,3810,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,36,270,342,430,772,1030,Zone03,1
3810,3811,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,37,294,342,430,772,1030,Zone03,3
3811,3812,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,38,287,375,390,765,1030,Zone03,1
3812,3813,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,39,263,336,429,765,1030,Zone03,1
3813,3814,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,40,283,352,413,765,1030,Zone03,3
3814,3815,จันทรเกษม,เขตจตุจักร,103003,เต็นท์ข้างอาคารโรงเรียนบ้านลาดพร้าว,41,251,360,408,768,1030,Zone03,0
3815,3816,จอมพล,เขตจตุจักร,103004,อาคารโรงเรียนสตรีวรนาถบางเขน (ถนนพหลโยธิน),1,296,328,398,726,1030,Zone03,1
3816,3817,จอมพล,เขตจตุจักร,103004,อาคารโรงเรียนสตรีวรนาถบางเขน (ถนนพหลโยธิน),2,442,305,453,758,1030,Zone03,1
3817,3818,จอมพล,เขตจตุจักร,103004,อาคารโรงเรียนสตรีวรนาถบางเขน (ถนนพหลโยธิน),3,279,309,424,733,1030,Zone03,1
3818,3819,จอมพล,เขตจตุจักร,103004,อาคารโรงเรียนสตรีวรนาถบางเขน (ถนนพหลโยธิน),4,386,335,420,755,1030,Zone03,2
3819,3820,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณกรมการขนส่งทางบก (ถนนพหลโยธิน),5,697,373,482,855,1030,Zone03,1
3820,3821,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณกรมการขนส่งทางบก (ถนนพหลโยธิน),6,576,412,461,873,1030,Zone03,0
3821,3822,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณกรมการขนส่งทางบก (ถนนพหลโยธิน),7,558,363,489,852,1030,Zone03,3
3822,3823,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าโชว์รูม BMW Barcelona Motor (ปากซอยวิภาวดีรังสิต22),8,416,377,426,803,1030,Zone03,2
3823,3824,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าโชว์รูม BMW Barcelona Motor (ปากซอยวิภาวดีรังสิต22),9,445,317,435,752,1030,Zone03,0
3824,3825,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก จำกัด (มหาชน) (ซอยวิภาวดีรังสิต5),10,445,330,463,793,1030,Zone03,2
3825,3826,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก จำกัด (มหาชน) (ซอยวิภาวดีรังสิต5),11,626,332,420,752,1030,Zone03,2
3826,3827,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก จำกัด (มหาชน) (ซอยวิภาวดีรังสิต5),12,355,329,456,785,1030,Zone03,2
3827,3828,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก จำกัด (มหาชน) (ซอยวิภาวดีรังสิต5),13,468,321,433,754,1030,Zone03,4
3828,3829,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถปั๊มน้ำมันซัสโก้ (ปากซอยวิภาวดีรังสิต20),14,365,315,406,721,1030,Zone03,0
3829,3830,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถปั๊มน้ำมันซัสโก้ (ปากซอยวิภาวดีรังสิต20),15,266,317,383,700,1030,Zone03,1
3830,3831,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถปั๊มน้ำมันซัสโก้ (ปากซอยวิภาวดีรังสิต20),16,288,284,413,697,1030,Zone03,0
3831,3832,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท ตือ จำกัดข้างซอยวิภาวดีรังสิต16/6,17,253,338,414,752,1030,Zone03,1
3832,3833,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท ตือ จำกัดข้างซอยวิภาวดีรังสิต16/6,18,377,307,436,743,1030,Zone03,0
3833,3834,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท ตือ จำกัดข้างซอยวิภาวดีรังสิต16/6,19,420,289,475,764,1030,Zone03,2
3834,3835,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถ บริษัท ตือ จำกัดข้างซอยวิภาวดีรังสิต16/6,20,425,286,480,766,1030,Zone03,1
3835,3836,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถธีรวรรณแมนชั่น (ซอยลาดพร้าว1),21,312,358,436,794,1030,Zone03,2
3836,3837,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถธีรวรรณแมนชั่น (ซอยลาดพร้าว1),22,377,346,481,827,1030,Zone03,1
3837,3838,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถธีรวรรณแมนชั่น (ซอยลาดพร้าว1),23,312,344,446,790,1030,Zone03,0
3838,3839,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณลานจอดรถธีรวรรณแมนชั่น (ซอยลาดพร้าว1),24,340,329,438,767,1030,Zone03,1
3839,3840,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าห้างบิ๊กซี (ถนนลาดพร้าว),25,302,373,458,831,1030,Zone03,2
3840,3841,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าห้างบิ๊กซี (ถนนลาดพร้าว),26,667,365,487,852,1030,Zone03,2
3841,3842,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าห้างบิ๊กซี (ถนนลาดพร้าว),27,536,361,481,842,1030,Zone03,0
3842,3843,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าห้างบิ๊กซี (ถนนลาดพร้าว),28,437,353,495,848,1030,Zone03,0
3843,3844,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าห้างบิ๊กซี (ถนนลาดพร้าว),29,386,355,465,820,1030,Zone03,1
3844,3845,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าห้างบิ๊กซี (ถนนลาดพร้าว),30,352,382,454,836,1030,Zone03,0
3845,3846,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณทางเท้าหน้าห้างบิ๊กซี (ถนนลาดพร้าว),31,558,333,537,870,1030,Zone03,3
3846,3847,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณที่จอดรถธนาคารไทยพาณิชย์ สาขาลาดพร้าว ซอย 10,32,351,307,382,689,1030,Zone03,2
3847,3848,จอมพล,เขตจตุจักร,103004,เต็นท์บริเวณที่จอดรถธนาคารไทยพาณิชย์ สาขาลาดพร้าว ซอย 10,33,316,264,375,639,1030,Zone03,3
