index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
695,696,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณลานจอดรถบริษัทธนาเทพการพิมพ์ จำกัดใกล้ซอยลาดพร้าว 132,1,231,311,350,661,1006,Zone04,1
696,697,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณลานจอดรถบริษัทธนาเทพการพิมพ์ จำกัดใกล้ซอยลาดพร้าว 132,2,213,331,365,696,1006,Zone04,1
697,698,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณลานจอดรถบริษัทธนาเทพการพิมพ์ จำกัดใกล้ซอยลาดพร้าว 132,3,292,269,342,611,1006,Zone04,0
698,699,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณโรงเรียนไขศรีปราโมชอนุสรณ์ ซอยลาดพร้าว 134 (เทพทวี),4,228,356,437,793,1006,Zone04,3
699,700,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณโรงเรียนไขศรีปราโมชอนุสรณ์ ซอยลาดพร้าว 134 (เทพทวี),5,337,302,432,734,1006,Zone04,1
700,701,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณซอยลาดพร้าว 130 (ใกล้โลตัส โกเฟรช),6,367,299,362,661,1006,Zone04,4
701,702,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณซอยลาดพร้าว 130 (ใกล้โลตัส โกเฟรช),7,371,349,458,807,1006,Zone04,4
702,703,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณซอยลาดพร้าว 130 (ใกล้โลตัส โกเฟรช),8,377,379,438,817,1006,Zone04,0
703,704,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณซอยลาดพร้าว 130 (ใกล้โลตัส โกเฟรช),9,465,303,444,747,1006,Zone04,4
704,705,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณลานจอดรถคริสตัลดีไซน์ เซ็นเตอร์ (ซีดีซี)ใกล้แม็กซ์ แวลู,10,198,273,336,609,1006,Zone04,1
705,706,คลองจั่น,เขตบางกะปิ,100601,เต็นท์บริเวณลานจอดรถคริสตัลดีไซน์ เซ็นเตอร์ (ซีดีซี)ใกล้แม็กซ์ แวลู,11,290,307,384,691,1006,Zone04,2
