index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
3432,3433,ทุ่งวัดดอน,เขตสาทร,102801,ศาลาการเปรียญวัดปรก,1,201,303,371,674,1028,Zone02,1
3433,3434,ทุ่งวัดดอน,เขตสาทร,102801,ศาลาการเปรียญวัดปรก,2,151,257,292,549,1028,Zone02,3
3434,3435,ทุ่งวัดดอน,เขตสาทร,102801,เต็นท์บริเวณวัดวิษณุ,3,142,216,229,445,1028,Zone02,3
3435,3436,ทุ่งวัดดอน,เขตสาทร,102801,เต็นท์บริเวณวัดวิษณุ,4,124,213,261,474,1028,Zone02,3
3436,3437,ทุ่งวัดดอน,เขตสาทร,102801,บริเวณหน้าห้องแถวเลขที่ 830/139-144 ซอยแสงจันทร์,5,163,259,337,596,1028,Zone02,2
3437,3438,ทุ่งวัดดอน,เขตสาทร,102801,บริเวณหน้าห้องแถวเลขที่ 830/139-144 ซอยแสงจันทร์,6,126,225,245,470,1028,Zone02,1
3438,3439,ทุ่งวัดดอน,เขตสาทร,102801,เต็นท์บริเวณลานกีฬาชุมชนร่วมพัฒนาวรพจน์ 1,7,106,230,232,462,1028,Zone02,2
3439,3440,ทุ่งวัดดอน,เขตสาทร,102801,วิทยาลัยเทคโนโลยีสารสาสน์กนกอนุสรณ์ (เดิม),8,166,232,301,533,1028,Zone02,1
3440,3441,ทุ่งวัดดอน,เขตสาทร,102801,วิทยาลัยเทคโนโลยีสารสาสน์กนกอนุสรณ์ (เดิม),9,147,238,234,472,1028,Zone02,3
3441,3442,ทุ่งวัดดอน,เขตสาทร,102801,เต็นท์บริเวณลานจอดรถบริษัทเจริญโภคภัณฑ์อุตสาหกรรม จำกัด,10,163,252,324,576,1028,Zone02,1
