index,CODE_UNIT,SubDist,Dist,SubC,Place,Unit,Housing,MVoter,FMVoter,Voter,DistC,zone,count
908,909,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,เต็นท์หน้าตึกเอื้อประชา โรงพยาบาลกลาง,1,279,368,415,783,1008,Zone01,0
909,910,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,เต็นท์หน้าตึกเอื้อประชา โรงพยาบาลกลาง,2,203,269,377,646,1008,Zone01,2
910,911,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,โรงเรียนวัดคณิกาผล,3,190,263,352,615,1008,Zone01,1
911,912,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,โรงเรียนวัดคณิกาผล,4,177,211,273,484,1008,Zone01,1
912,913,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,เต็นท์ลานกิจกรรมโรงเรียนวัดคณิกาผล,5,172,278,295,573,1008,Zone01,2
913,914,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,มูลนิธิฮั่วเคี้ยวป่อเต็กตึ๊ง(ป่อเต็กตึ๊ง) ลานจอดรถ,6,168,283,253,536,1008,Zone01,3
914,915,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,มูลนิธิฮั่วเคี้ยวป่อเต็กตึ๊ง(ป่อเต็กตึ๊ง) ลานจอดรถ,7,147,260,301,561,1008,Zone01,0
915,916,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,อาคารโรงเรียนวัดพลับพลาชัย,8,243,359,405,764,1008,Zone01,3
916,917,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,อาคารโรงเรียนวัดพลับพลาชัย,9,209,343,426,769,1008,Zone01,0
917,918,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,อาคารโรงเรียนวัดพลับพลาชัย,10,211,321,414,735,1008,Zone01,3
918,919,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,เต็นท์บริเวณลานกิจกรรม โรงเรียนสายปัญญา ในพระบรมราชินูปถัมภ์,11,285,382,431,813,1008,Zone01,2
919,920,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,เต็นท์บริเวณลานกิจกรรม โรงเรียนสายปัญญา ในพระบรมราชินูปถัมภ์,12,245,376,433,809,1008,Zone01,4
920,921,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,ศาลเจ้าซินเฮงตั้ว,13,204,274,300,574,1008,Zone01,1
921,922,ป้อมปราบ,เขตป้อมปราบศัตรูพ่าย,100801,ศาลเจ้าซิดเซี้ยม้า,14,188,237,307,544,1008,Zone01,4
