index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
1887,1888,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,เต็นท์ที่จอดรถ บริษัท ท็อปโมสต์ ออโต้ อิมพอร์ต จำกัด ถนนพระราม 9,1,454,645,0,0,0
1888,1889,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,เต็นท์ที่จอดรถ บริษัท ท็อปโมสต์ ออโต้ อิมพอร์ต จำกัด ถนนพระราม 9,2,414,685,1,136,19
1889,1890,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,เต็นท์ที่จอดรถ บริษัท ท็อปโมสต์ ออโต้ อิมพอร์ต จำกัด ถนนพระราม 9,3,497,656,1,13,1
1890,1891,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,เต็นท์ที่จอดรถ บริษัท ท็อปโมสต์ ออโต้ อิมพอร์ต จำกัด ถนนพระราม 9,4,453,540,2,27,5
1891,1892,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,เต็นท์ที่จอดรถ บริษัท ท็อปโมสต์ ออโต้ อิมพอร์ต จำกัด ถนนพระราม 9,5,578,708,0,0,0
1892,1893,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ รัชดา ถนนรัชดาภิเษก,6,230,600,1,106,17
1893,1894,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ รัชดา ถนนรัชดาภิเษก,7,426,599,1,22,3
1894,1895,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ รัชดา ถนนรัชดาภิเษก,8,415,673,3,264,39
1895,1896,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ รัชดา ถนนรัชดาภิเษก,9,630,731,1,271,37
1896,1897,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,โรงเรียนเตรียมอุดมศึกษาพัฒนาการ รัชดา ถนนรัชดาภิเษก,10,527,630,0,0,0
1897,1898,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,เต็นท์ลานจอดรถ แมนชั่นเซเว่น ถนนรัชดาภิเษก,11,220,648,1,264,40
1898,1899,Zone01,1017,101701,ห้วยขวาง,เขตห้วยขวาง,ที่จอดรถ บริษัท โตโยต้า เค มอเตอร์ จำกัด ซอยประชาราษฎร์บำเพ็ญ 3,12,288,623,1,61,9
