index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
3025,3026,Zone05,1025,102501,บางพลัด,เขตบางพลัด,เต็นท์หน้าโรงแรมรอยัลริเวอร์,1,320,752,3,495,65
3026,3027,Zone05,1025,102501,บางพลัด,เขตบางพลัด,เต็นท์หน้าโรงแรมรอยัลริเวอร์,2,232,638,0,0,0
3027,3028,Zone05,1025,102501,บางพลัด,เขตบางพลัด,วิทยาลัยสารพัดช่างนครหลวง (ซอยจรัญสนิทวงศ์ 68),3,227,594,2,260,43
3028,3029,Zone05,1025,102501,บางพลัด,เขตบางพลัด,วิทยาลัยสารพัดช่างนครหลวง (ซอยจรัญสนิทวงศ์ 68 ),4,182,676,5,379,56
3029,3030,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนวัดเทพากร,5,150,534,0,0,0
3030,3031,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนวัดเทพากร,6,111,495,0,0,0
3031,3032,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนวัดอาวุธวิกสิตาราม,7,120,407,1,137,33
3032,3033,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนวัดอาวุธวิกสิตาราม,8,98,414,2,71,17
3033,3034,Zone05,1025,102501,บางพลัด,เขตบางพลัด,เต็นท์หน้าสำนักงานคณะวิทยาศาสตร์และเทคโนโลยีอาคารกรุงธนเมืองแก้ว ถนนสิรินธร,9,179,461,2,196,42
3034,3035,Zone05,1025,102501,บางพลัด,เขตบางพลัด,เต็นท์หน้าสำนักงานคณะวิทยาศาสตร์และเทคโนโลยีอาคารกรุงธนเมืองแก้ว ถนนสิริธร,10,188,506,2,210,41
3035,3036,Zone05,1025,102501,บางพลัด,เขตบางพลัด,เต็นท์บริเวณลานจอดรถออฟฟิศเมท (ใกล้ซอยจรัสลาภ ถนนสิรินธร),11,257,714,1,133,18
3036,3037,Zone05,1025,102501,บางพลัด,เขตบางพลัด,เต็นท์บริเวณลานจอดรถออฟฟิศเมท (ใกล้ซอยจรัสลาภ ถนนสิรินธร),12,309,694,1,16,2
3037,3038,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนพิมลวิทย์,13,225,606,0,0,0
3038,3039,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนพิมลวิทย์,14,189,540,2,422,78
3039,3040,Zone05,1025,102501,บางพลัด,เขตบางพลัด,วิทยาลัยเทคโนโลยีไทยอาชีวศึกษา  (ซอยจรัญสนิทวงศ์ 71),15,254,713,3,260,36
3040,3041,Zone05,1025,102501,บางพลัด,เขตบางพลัด,วิทยาลัยเทคโนโลยีไทยอาชีวศึกษา  (ซอยจรัญสนิทวงศ์ 71),16,225,638,1,84,13
3041,3042,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนบูรณวิทย์,17,194,555,1,61,10
3042,3043,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนบูรณวิทย์,18,187,688,2,375,54
3043,3044,Zone05,1025,102501,บางพลัด,เขตบางพลัด,โรงเรียนบูรณวิทย์,19,235,639,0,0,0
