index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
6697,6698,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณหน้าสำนักงานหมู่บ้านวรารมย์ ถนนบางบอน 5,1,267,620,0,0,0
6698,6699,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณหน้าสำนักงานหมู่บ้านวรารมย์ ถนนบางบอน 5,2,248,587,0,0,0
6699,6700,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณหลังป้อมยามทางเข้าหมู่บ้านวรารมย์ ถนนบางบอน 5,3,203,560,0,0,0
6700,6701,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณหลังป้อมยามทางเข้าหมู่บ้านวรารมย์ ถนนบางบอน 5,4,217,572,0,0,0
6701,6702,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณหลังป้อมยามทางเข้าหมู่บ้านวรารมย์ ถนนบางบอน 5,5,234,549,0,0,0
6702,6703,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,6,246,691,0,0,0
6703,6704,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,7,230,674,0,0,0
6704,6705,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,8,226,669,0,0,0
6705,6706,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,9,206,607,0,0,0
6706,6707,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,เต็นท์บริเวณร้านอาหารอิ่มปลาเผา ถนนบางบอน 5,10,228,610,0,0,0
6707,6708,Zone06,1050,105002,บางบอนเหนือ,เขตบางบอน,วิทยาลัยเทคนิคราชสิทธาราม ซอยเอกชัย 116,11,321,824,0,0,0
