index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
2924,2925,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,ห้องสันทนาการภายในอาคารชุด แชปเตอร์วัน โมเดิร์นดัทช์ ถนนราษฎร์บูรณะ,1,574,681,0,0,0
2925,2926,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,โรงเรียนวัดแจงร้อน (โรงอาหาร),2,120,529,3,384,72
2926,2927,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,โรงเรียนวัดแจงร้อน (โรงอาหาร),3,151,592,1,55,9
2927,2928,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณหน้าอาคารสำนักงานการไฟฟ้านครหลวง เขตราษฎร์บูรณะ,4,248,715,1,36,5
2928,2929,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณหน้าอาคารสำนักงานการไฟฟ้านครหลวง เขตราษฎร์บูรณะ,5,231,687,2,212,30
2929,2930,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,ศาลาวัดสน,6,281,545,4,281,51
2930,2931,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,ศาลาวัดสน,7,206,674,0,0,0
2931,2932,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,ศาลาวัดสน,8,182,626,3,154,24
2932,2933,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,โรงเรียนวัดสน (สนามกีฬาในร่ม),9,195,575,2,164,28
2933,2934,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,โรงเรียนวัดสน (สนามกีฬาในร่ม),10,176,592,3,358,60
2934,2935,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,โรงเรียนวัดสน (สนามกีฬาในร่ม),11,156,539,0,0,0
2935,2936,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณแฟลตสมฤดี กลางซอยราษฎร์บูรณะ 26,12,188,667,1,67,10
2936,2937,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณแฟลตสมฤดี กลางซอยราษฎร์บูรณะ 26,13,148,618,0,0,0
2937,2938,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณสถานีดับเพลิงและกู้ภัยราษฎร์บูรณะ ปากซอยราษฎร์บูรณะ 22,14,166,590,1,17,2
2938,2939,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณสถานีดับเพลิงและกู้ภัยราษฎร์บูรณะ ปากซอยราษฎร์บูรณะ 22,15,151,598,0,0,0
2939,2940,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณฝ่ายรักษาความสะอาดฯ ใกล้ปากซอยราษฎร์บูรณะ 22,16,139,674,1,175,25
2940,2941,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณฝ่ายรักษาความสะอาดฯ ใกล้ปากซอยราษฎร์บูรณะ 22,17,148,446,1,76,17
2941,2942,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณฝ่ายรักษาความสะอาดฯ ใกล้ปากซอยราษฎร์บูรณะ 22,18,141,453,1,26,5
2942,2943,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณสวนวงแหวนสุขสวัสดิ์ ใต้สะพานภูมิพล ถนนสุขสวัสดิ์,19,194,626,0,0,0
2943,2944,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณสวนวงแหวนสุขสวัสดิ์ ใต้สะพานภูมิพล ถนนสุขสวัสดิ์,20,158,612,1,29,4
2944,2945,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณสวนวงแหวนสุขสวัสดิ์ ใต้สะพานภูมิพล ถนนสุขสวัสดิ์,21,131,516,2,194,37
2945,2946,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณธนาคารกรุงศรีอยุธยา สาขาราษฎร์บูรณะ ซอยสุขสวัสดิ์ 52/1,22,222,736,0,0,0
2946,2947,Zone06,1024,102401,ราษฎร์บูรณะ,เขตราษฎร์บูรณะ,เต็นท์บริเวณธนาคารกรุงศรีอยุธยา สาขาราษฎร์บูรณะ ซอยสุขสวัสดิ์ 52/1,23,157,529,2,111,20
