index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
0,1,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,หอประชุม มหาวิทยาลัยศิลปากร ถนนมหาราช,1,179,605,3,413,68
1,2,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,โรงเรียนวัดมหาธาตุ ถนนพระจันทร์,2,199,654,0,0,0
2,3,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,อาคารวาสนะประทานวิทยาสิทธิ์ 1 โรงเรียนวัดราชบพิธ ถนนสนามไชย,3,62,337,1,50,14
3,4,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,โรงเรียนวัดพระเชตุพน ถนนมหาราช,4,240,826,0,0,0
4,5,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,1,141,473,2,59,12
5,6,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,2,195,593,3,185,31
6,7,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,3,183,605,3,369,60
7,8,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,4,151,550,2,90,16
8,9,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกจุฑาธุช 100 ปี วิทยาลัยเพาะช่างฯ ถนนตรีเพชร,5,154,475,3,330,69
9,10,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,โรงเรียนวัดราชบูรณะ ถนนตรีเพชร,6,223,488,3,355,72
10,11,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,โรงเรียนวัดราชบูรณะ ถนนตรีเพชร,7,147,456,3,288,63
11,12,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,เต็นท์บริเวณหน้าห้างดิโอลด์สยามพลาซ่า ถนนบูรพา,8,152,470,2,201,42
12,13,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,เต็นท์บริเวณศาลเจ้าแม่ทับทิม ถนนจักรเพชร,9,165,488,2,152,31
13,14,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,เต็นท์บริเวณริมคลองคูเมืองเดิม ถนนอัษฎางค์ (เยื้องวัดราชบพิธ),10,162,531,0,0,0
14,15,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,เต็นท์บริเวณริมคลองคูเมืองเดิม ถนนอัษฎางค์ตรงข้าม บ.นัฐพงษ์เซลล์แอนด์เซอร์วิส จำกัด,11,138,458,1,119,25
15,16,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,เต็นท์บริเวณริมคลองคูเมืองเดิม ถนนอัษฎางค์ ตรงข้าม บ.นัฐพงษ์เซลล์แอนด์เซอร์วิส จำกัด,12,170,525,1,60,11
16,17,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,เต็นท์บริเวณหน้าห้างดิโอลด์สยามพลาซ่า ถนนบูรพา,13,157,484,2,48,9
17,18,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,เต็นท์หัวมุมสวนหย่อมเกาะกลางถนนอุณากรรณ ตรงข้ามสวนรมณีนาถ,14,270,618,1,54,8
18,19,Zone01,1001,100103,วัดราชบพิธ,เขตพระนคร,โรงเรียนราชบพิธ ถนนราชบพิธ,1,139,474,0,0,0
19,20,Zone01,1001,100103,วัดราชบพิธ,เขตพระนคร,โรงเรียนราชบพิธ ถนนราชบพิธ,2,174,598,0,0,0
20,21,Zone01,1001,100103,วัดราชบพิธ,เขตพระนคร,โรงเรียนราชบพิธ ถนนราชบพิธ,3,157,476,4,299,62
21,22,Zone01,1001,100103,วัดราชบพิธ,เขตพระนคร,โรงเรียนราชบพิธ ถนนราชบพิธ,4,162,571,2,124,21
22,23,Zone01,1001,100103,วัดราชบพิธ,เขตพระนคร,โรงเรียนวัดสุทัศน์ ถนนอุณากรรณ,5,116,360,2,221,61
23,24,Zone01,1001,100104,สำราญราษฎร์,เขตพระนคร,เต็นท์บริเวณหน้าศาลาการเปรียญ วัดเทพธิดาราม,1,208,823,0,0,0
24,25,Zone01,1001,100104,สำราญราษฎร์,เขตพระนคร,โรงเรียนเบญจมราชาลัย ในพระบรมราชูปถัมภ์ถนนศิริพงษ์,2,164,539,0,0,0
25,26,Zone01,1001,100104,สำราญราษฎร์,เขตพระนคร,โรงเรียนเบญจมราชาลัย ในพระบรมราชูปถัมภ์ถนนศิริพงษ์,3,146,459,1,0,0
26,27,Zone01,1001,100104,สำราญราษฎร์,เขตพระนคร,เต็นท์ภายในสวนรมณีนาถ ถนนมหาไชย,4,144,462,1,261,56
27,28,Zone01,1001,100105,ศาลเจ้าพ่อเสือ,เขตพระนคร,วิทยาลัยเทคโนโลยีพระนครพณิชยการ ถนนบุญศิริ,1,224,739,0,0,0
28,29,Zone01,1001,100105,ศาลเจ้าพ่อเสือ,เขตพระนคร,เต็นท์บริเวณบ้านตะละภัฏ ถนนแพร่งนรา,2,172,597,0,0,0
29,30,Zone01,1001,100105,ศาลเจ้าพ่อเสือ,เขตพระนคร,เต็นท์บริเวณบ้านตะละภัฏ ถนนแพร่งนรา,3,160,573,1,50,8
30,31,Zone01,1001,100105,ศาลเจ้าพ่อเสือ,เขตพระนคร,เต็นท์บริเวณสวนหย่อมหลังสถานีกาชาดที่ 2 ถนนแพร่งภูธร,4,145,447,5,549,122
31,32,Zone01,1001,100106,เสาชิงช้า,เขตพระนคร,โรงเรียนวัดมหรรณพาราม ถนนตะนาว,1,210,785,2,107,13
32,33,Zone01,1001,100106,เสาชิงช้า,เขตพระนคร,เต็นท์บริเวณลานคนเมือง หน้าศาลาว่าการกรุงเทพมหานคร,2,147,517,0,0,0
33,34,Zone01,1001,100106,เสาชิงช้า,เขตพระนคร,เต็นท์บริเวณลานคนเมือง หน้าศาลาว่าการกรุงเทพมหานคร,3,112,327,4,586,179
