index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
1078,1079,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณปั๊มน้ำมันซัสโก้ ถนนนิมิตใหม่ (1),1,284,792,2,80,10
1079,1080,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณปั๊มน้ำมันซัสโก้ ถนนนิมิตใหม่ (2),2,323,824,3,306,37
1080,1081,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณปั๊มน้ำมันซัสโก้ ถนนนิมิตใหม่ (3),3,295,750,0,0,0
1081,1082,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณปั๊มน้ำมันซัสโก้ ถนนนิมิตใหม่ (4),4,431,806,3,260,32
1082,1083,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณปั๊มน้ำมันซัสโก้ ถนนนิมิตใหม่ (5),5,318,820,1,114,13
1083,1084,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านบ้านฟ้านันทวัน ถนนประชาร่วมใจ (1),6,193,659,1,188,28
1084,1085,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านบ้านฟ้านันทวัน ถนนประชาร่วมใจ (2),7,266,692,1,177,25
1085,1086,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านบ้านฟ้านันทวัน ถนนประชาร่วมใจ (3),8,271,706,0,0,0
1086,1087,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,เต็นท์บริเวณสนามเด็กเล่นหมู่บ้านบ้านฟ้านันทวัน ถนนประชาร่วมใจ (4),9,313,702,2,326,46
1087,1088,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,โรงเรียนวัดแสนสุข,10,147,533,1,66,12
1088,1089,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,โรงจอดรถสำนักงานเกษตรเขตมีนบุรี,11,120,638,3,301,47
1089,1090,Zone04,1010,101001,มีนบุรี,เขตมีนบุรี,โรงเรียนมีนบุรี,12,274,797,0,0,0
